train_loss,train_acc,train_acc_10,train_acc_1,eval_acc,eval_acc_10,eval_acc_1
0.7086401283740997,0.4092109501361847,0.9322265982627869,0.9921875,0.40859493613243103,0.9518988132476807,0.9746835231781006
0.7037330865859985,0.41612306237220764,0.9373047053813934,1.0,0.4203417897224426,0.9506329894065857,0.9746835231781006
0.6952683329582214,0.5290449410676956,0.9398437142372131,1.0,0.5771266222000122,0.9569621086120605,0.9873417615890503
0.6856443881988525,0.6710840165615082,0.951171875,1.0,0.6796962022781372,0.9582279324531555,0.9873417615890503
0.6755653917789459,0.6469082236289978,0.9494140446186066,1.0,0.6357215046882629,0.9594936966896057,0.9873417615890503
0.6661715507507324,0.6086074411869049,0.9488281607627869,1.0,0.6018860936164856,0.956961989402771,0.9873417615890503
0.6588590443134308,0.5909141004085541,0.9544922113418579,1.0,0.5914177298545837,0.9607595205307007,0.9873417615890503
0.6541158556938171,0.5909414291381836,0.9501953423023224,1.0,0.5914177298545837,0.9620253443717957,0.9873417615890503
0.6520548462867737,0.5905312597751617,0.9595702886581421,1.0,0.5914177298545837,0.9632912278175354,0.9873417615890503
0.6524118185043335,0.5907363593578339,0.9574218988418579,1.0,0.5914177298545837,0.9683544039726257,0.9873417615890503
0.6536432802677155,0.5905547142028809,0.9580078125,1.0,0.5914177298545837,0.97088623046875,0.9873417615890503
0.6530091166496277,0.5909531712532043,0.9648437201976776,1.0,0.5914177298545837,0.9721519351005554,0.9873417615890503
0.6521870493888855,0.5906426012516022,0.9638671875,1.0,0.5914177298545837,0.9746835231781006,1.0
0.6492280662059784,0.5911464989185333,0.9734375178813934,1.0,0.5914177298545837,0.9746835231781006,1.0
0.6469897031784058,0.5904785394668579,0.9728515148162842,1.0,0.5914177298545837,0.97974693775177,1.0
0.644334077835083,0.5908887088298798,0.9800781309604645,1.0,0.5914177298545837,0.9810126423835754,1.0
0.6420577466487885,0.5909121334552765,0.9794921875,1.0,0.591556966304779,0.9822784662246704,1.0
0.640770673751831,0.5999121367931366,0.9835937321186066,1.0,0.6031898856163025,0.9835442900657654,1.0
0.6396809220314026,0.6072148680686951,0.986328125,1.0,0.6116202473640442,0.9848101735115051,1.0
0.6377058327198029,0.6155547201633453,0.9890625178813934,1.0,0.6185696125030518,0.9873417615890503,1.0
0.635816901922226,0.622490257024765,0.990039050579071,1.0,0.6248987317085266,0.9911391735076904,1.0
