,name,opt_weight,heuristic_weight,baseline_weight,local_search_weight,greedy_weight
0,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00000.graph,535278.0,534699,534699,535278,499455
1,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00001.graph,535068.0,532309,532309,534207,484459
2,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00002.graph,512539.0,512214,512214,512539,474689
3,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00003.graph,509999.0,508129,508129,509308,471680
4,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00004.graph,517951.0,505726,505726,517565,475733
5,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00005.graph,528974.0,528586,528586,528974,502570
6,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00006.graph,512153.0,512153,512153,512153,473440
7,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00007.graph,513752.0,507396,507396,513444,478887
8,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00008.graph,516483.0,513469,513469,516146,472933
9,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00009.graph,520244.0,520244,520244,520244,488785
10,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00010.graph,515982.0,510043,510043,514101,470319
11,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00011.graph,515526.0,515526,515526,515526,475148
12,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00012.graph,509724.0,502884,502884,509291,474341
13,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00013.graph,528840.0,528840,528840,528840,490843
14,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00014.graph,522983.0,522534,522534,522983,491272
15,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00015.graph,525178.0,524068,524068,525178,473121
16,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00016.graph,518367.0,518156,518156,518367,482549
17,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00017.graph,521983.0,521274,521274,521983,479210
18,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00018.graph,529001.0,529001,529001,529001,499431
19,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00019.graph,510097.0,501813,501813,509497,466034
20,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00020.graph,507875.0,502282,502282,507875,467988
21,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00021.graph,516668.0,514313,514313,516668,481268
22,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00022.graph,527750.0,525300,525300,527750,497280
23,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00023.graph,519248.0,515144,515144,519248,480067
24,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00024.graph,526278.0,526278,526278,526278,488891
25,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00025.graph,525741.0,525741,525741,525741,484889
26,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00026.graph,512261.0,511802,511802,512261,467592
27,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00027.graph,523537.0,523193,523193,522600,491975
28,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00028.graph,505601.0,505601,505601,505601,469226
29,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00029.graph,508604.0,505881,505881,508597,473555
30,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00030.graph,518246.0,514046,514046,517493,472836
31,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00031.graph,509587.0,509587,509587,509587,473929
32,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00032.graph,526619.0,524110,524110,526619,477433
33,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00033.graph,531774.0,530297,530297,531774,502844
34,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00034.graph,494733.0,493438,493438,494733,451464
35,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00035.graph,513119.0,504513,504513,512807,475732
36,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00036.graph,517624.0,517624,517624,517624,470082
37,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00037.graph,516770.0,516770,516770,516770,470673
38,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00038.graph,526319.0,525841,525841,526125,482089
39,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00039.graph,518585.0,512200,512200,518585,478575
40,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00040.graph,520901.0,520148,520148,520901,488328
41,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00041.graph,510903.0,510280,510280,510880,480803
42,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00042.graph,507707.0,507493,507493,507707,477713
43,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00043.graph,524992.0,515527,515527,524992,495495
44,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00044.graph,518828.0,518828,518828,518828,483580
45,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00045.graph,537129.0,536808,536808,537011,498571
46,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00046.graph,522684.0,521507,521507,521768,483790
47,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00047.graph,514684.0,508471,508471,514684,483303
48,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00048.graph,525303.0,522293,522293,525086,492867
49,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00049.graph,504647.0,496728,496728,504545,483839
50,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00050.graph,515333.0,514749,514749,515333,469432
51,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00051.graph,537946.0,536203,536203,537946,500492
52,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00052.graph,543921.0,543903,543903,543921,509444
53,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00053.graph,520448.0,514413,514413,520448,480324
54,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00054.graph,519584.0,508510,508510,519192,482253
55,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00055.graph,514412.0,502300,502300,514312,473105
56,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00056.graph,524614.0,519986,519986,523902,492741
57,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00057.graph,509666.0,505160,505160,509137,469545
58,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00058.graph,521130.0,514044,514044,520787,486372
59,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00059.graph,516700.0,510561,510561,516641,474228
60,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00060.graph,516476.0,516476,516476,516476,479558
61,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00061.graph,547571.0,546807,546807,547571,505593
62,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00062.graph,507832.0,504843,504843,507315,468831
63,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00063.graph,530986.0,524505,524505,530705,495055
64,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00064.graph,519022.0,519022,519022,519022,479298
65,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00065.graph,510353.0,510353,510353,510353,471355
66,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00066.graph,522027.0,521676,521676,522027,482996
67,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00067.graph,506885.0,506562,506562,506885,467686
68,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00068.graph,500317.0,499498,499498,499945,464808
69,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00069.graph,524241.0,522398,522398,524087,494417
70,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00070.graph,536471.0,536471,536471,536471,504444
71,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00071.graph,517766.0,515152,515152,515776,474839
72,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00072.graph,517910.0,517910,517910,517910,481978
73,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00073.graph,515768.0,514168,514168,515768,482910
74,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00074.graph,512012.0,507739,507739,512012,481412
75,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00075.graph,519400.0,519270,519270,519400,485962
76,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00076.graph,526610.0,519882,519882,525830,499068
77,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00077.graph,509511.0,503436,503436,509300,477920
78,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00078.graph,532088.0,531058,531058,532088,498078
79,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00079.graph,512236.0,508257,508257,511551,477073
80,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00080.graph,518512.0,516331,516331,518063,471475
81,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00081.graph,513432.0,513047,513047,513001,476691
82,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00082.graph,515028.0,511119,511119,514901,484776
83,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00083.graph,526661.0,526243,526243,526661,482450
84,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00084.graph,514283.0,509378,509378,513668,484518
85,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00085.graph,503361.0,502654,502654,503355,475467
86,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00086.graph,514254.0,512552,512552,514038,468220
87,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00087.graph,510288.0,501287,501287,509515,481379
88,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00088.graph,504309.0,489556,489556,504309,458044
89,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00089.graph,527303.0,521866,521866,527303,490238
90,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00090.graph,512035.0,512035,512035,512035,473499
91,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00091.graph,538530.0,538530,538530,538530,480952
92,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00092.graph,517028.0,514193,514193,517028,474219
93,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00093.graph,516514.0,516514,516514,516514,484684
94,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00094.graph,520055.0,518217,518217,520055,489427
95,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00095.graph,533543.0,530754,530754,532900,496083
96,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00096.graph,510592.0,508179,508179,510403,480771
97,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00097.graph,532625.0,531084,531084,532625,487497
98,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00098.graph,518694.0,517025,517025,518694,475944
99,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00099.graph,521409.0,519048,519048,521409,497069
100,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00100.graph,511332.0,509408,509408,511273,468900
101,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00101.graph,522320.0,519794,519794,522320,491868
102,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00102.graph,511940.0,508625,508625,511940,470069
103,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00103.graph,524457.0,522662,522662,524166,490028
104,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00104.graph,512902.0,508730,508730,512872,462739
105,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00105.graph,500836.0,497729,497729,500506,469340
106,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00106.graph,539708.0,539708,539708,539708,499497
107,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00107.graph,522322.0,519965,519965,522322,480654
108,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00108.graph,512672.0,511525,511525,512442,479915
109,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00109.graph,516819.0,516271,516271,516819,486952
110,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00110.graph,513790.0,512156,512156,513790,470274
111,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00111.graph,504968.0,503180,503180,504968,464183
112,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00112.graph,507752.0,503818,503818,506952,473089
113,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00113.graph,524416.0,524075,524075,524416,487366
114,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00114.graph,523470.0,522948,522948,523470,478897
115,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00115.graph,498750.0,488913,488913,498121,464001
116,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00116.graph,506338.0,506338,506338,506338,474098
117,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00117.graph,523123.0,519955,519955,522972,484387
118,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00118.graph,522932.0,513373,513373,521609,473303
119,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00119.graph,525035.0,524663,524663,525035,483214
120,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00120.graph,520378.0,515030,515030,520378,484629
121,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00121.graph,512332.0,511674,511674,512332,474726
122,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00122.graph,519809.0,519796,519796,519809,494100
123,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00123.graph,538089.0,538089,538089,538089,503986
124,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00124.graph,516565.0,512005,512005,516058,479084
125,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00125.graph,517743.0,517743,517743,517743,477653
126,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00126.graph,527518.0,527518,527518,527518,487478
127,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00127.graph,,492077,492077,511485,469537
128,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00128.graph,519256.0,517345,517345,519249,484556
129,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00129.graph,525070.0,525070,525070,525070,478921
130,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00130.graph,520712.0,518935,518935,520712,483156
131,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00131.graph,518191.0,513002,513002,517572,482772
132,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00132.graph,506037.0,502916,502916,506037,474631
133,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00133.graph,516834.0,516834,516834,516834,489367
134,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00134.graph,508125.0,507318,507318,508125,469261
135,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00135.graph,503653.0,501307,501307,503134,471982
136,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00136.graph,521006.0,520888,520888,521006,486736
137,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00137.graph,514854.0,513232,513232,514721,476456
138,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00138.graph,524441.0,523225,523225,520990,469385
139,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00139.graph,517099.0,517046,517046,517099,486461
140,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00140.graph,522447.0,517281,517281,522447,474464
141,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00141.graph,512110.0,510103,510103,512110,481280
142,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00142.graph,520558.0,519132,519132,520558,484865
143,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00143.graph,527686.0,522147,522147,527536,485244
144,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00144.graph,516783.0,515697,515697,516783,492787
145,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00145.graph,516449.0,515290,515290,516047,474325
146,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00146.graph,538935.0,538935,538935,538935,490896
147,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00147.graph,520054.0,518733,518733,520054,495836
148,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00148.graph,521177.0,519665,519665,521177,485023
149,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00149.graph,524718.0,524718,524718,524718,486514
150,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00150.graph,518765.0,518765,518765,518765,489317
151,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00151.graph,518647.0,518445,518445,518647,482301
152,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00152.graph,507628.0,504112,504112,507628,465989
153,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00153.graph,523308.0,516671,516671,523216,486338
154,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00154.graph,504709.0,501103,501103,503392,477866
155,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00155.graph,523710.0,523710,523710,523710,489965
156,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00156.graph,510124.0,503113,503113,509108,474868
157,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00157.graph,535187.0,531468,531468,535187,501937
158,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00158.graph,522835.0,520683,520683,521765,485518
159,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00159.graph,528051.0,528051,528051,528051,484021
160,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00160.graph,523840.0,523840,523840,523840,494734
161,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00161.graph,519464.0,517251,517251,519050,481792
162,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00162.graph,528938.0,523575,523575,528874,484044
163,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00163.graph,499998.0,495249,495249,499793,470581
164,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00164.graph,514073.0,503677,503677,513446,472983
165,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00165.graph,515375.0,515038,515038,515375,483387
166,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00166.graph,507987.0,506141,506141,507987,466412
167,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00167.graph,503578.0,493034,493034,503578,468485
168,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00168.graph,521550.0,521550,521550,521550,487103
169,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00169.graph,519674.0,519674,519674,519674,485641
170,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00170.graph,513857.0,513090,513090,513857,480535
171,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00171.graph,523880.0,522568,522568,523870,480896
172,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00172.graph,508947.0,507046,507046,508606,472959
173,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00173.graph,523063.0,515823,515823,523063,493271
174,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00174.graph,510049.0,503737,503737,509906,484868
175,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00175.graph,505152.0,503444,503444,505152,480017
176,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00176.graph,520156.0,510204,510204,520006,480067
177,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00177.graph,508352.0,505948,505948,508086,466396
178,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00178.graph,513926.0,513926,513926,513926,479330
179,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00179.graph,521027.0,516492,516492,521027,486906
180,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00180.graph,528580.0,528093,528093,528580,498389
181,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00181.graph,510430.0,506113,506113,510430,482523
182,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00182.graph,520940.0,520940,520940,520940,477636
183,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00183.graph,510842.0,509536,509536,510842,464912
184,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00184.graph,524276.0,524276,524276,524276,476360
185,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00185.graph,514095.0,505955,505955,513749,487495
186,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00186.graph,511212.0,509654,509654,511212,486751
187,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00187.graph,508664.0,501838,501838,508198,469516
188,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00188.graph,525810.0,525810,525810,525810,488996
189,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00189.graph,503803.0,502350,502350,503620,466825
190,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00190.graph,502147.0,499667,499667,502147,464233
191,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00191.graph,509424.0,497294,497294,509424,468637
192,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00192.graph,520326.0,509350,509350,520175,476176
193,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00193.graph,527192.0,527125,527125,526873,488524
194,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00194.graph,511684.0,511684,511684,511684,477289
195,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00195.graph,504041.0,504041,504041,504041,469900
196,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00196.graph,523733.0,521340,521340,523733,489848
197,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00197.graph,,497718,497718,498199,455002
198,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00198.graph,524040.0,520768,520768,524040,487768
199,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00199.graph,512079.0,510471,510471,511213,477185
200,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00200.graph,504917.0,504574,504574,504865,465063
201,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00201.graph,528540.0,528540,528540,528540,488614
202,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00202.graph,518834.0,517566,517566,518834,495555
203,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00203.graph,527099.0,525112,525112,527099,482105
204,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00204.graph,520888.0,511899,511899,520888,492271
205,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00205.graph,503599.0,495958,495958,502563,468249
206,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00206.graph,505824.0,495799,495799,505824,466281
207,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00207.graph,522593.0,520102,520102,522593,492660
208,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00208.graph,523754.0,521953,521953,523625,483623
209,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00209.graph,525561.0,524147,524147,525561,496957
210,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00210.graph,509209.0,506305,506305,509209,478692
211,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00211.graph,516472.0,515507,515507,516211,479575
212,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00212.graph,503559.0,503559,503559,503559,465557
213,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00213.graph,517699.0,513039,513039,517699,474155
214,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00214.graph,523781.0,523239,523239,523781,492822
215,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00215.graph,506420.0,504484,504484,505281,469843
216,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00216.graph,508189.0,508119,508119,508189,461346
217,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00217.graph,521570.0,519133,519133,521570,486268
218,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00218.graph,532428.0,532428,532428,532428,498696
219,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00219.graph,517760.0,513898,513898,517696,483920
220,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00220.graph,534155.0,534155,534155,534155,503552
221,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00221.graph,521034.0,519342,519342,521034,475001
222,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00222.graph,517995.0,515683,515683,517687,491024
223,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00223.graph,515475.0,511628,511628,515475,471437
224,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00224.graph,517771.0,509942,509942,516596,474764
225,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00225.graph,509640.0,504627,504627,509603,476949
226,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00226.graph,519161.0,519161,519161,519161,491465
227,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00227.graph,526207.0,526207,526207,526207,482513
228,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00228.graph,535503.0,535503,535503,535503,488895
229,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00229.graph,508728.0,508590,508590,508728,482895
230,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00230.graph,512181.0,505459,505459,512181,479024
231,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00231.graph,529532.0,520779,520779,529532,488908
232,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00232.graph,523647.0,518071,518071,523647,486147
233,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00233.graph,524420.0,524381,524381,524420,482792
234,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00234.graph,511751.0,510883,510883,511751,481895
235,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00235.graph,519279.0,518204,518204,519279,480158
236,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00236.graph,505322.0,500746,500746,504711,460152
237,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00237.graph,524166.0,521488,521488,524013,481702
238,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00238.graph,511981.0,508269,508269,511664,469753
239,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00239.graph,513546.0,512094,512094,513464,473005
240,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00240.graph,515049.0,507162,507162,514947,472334
241,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00241.graph,520548.0,513294,513294,519896,478770
242,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00242.graph,494400.0,488355,488355,493787,466186
243,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00243.graph,479203.0,473773,473773,479095,448111
244,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00244.graph,513021.0,512737,512737,513021,472778
245,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00245.graph,512619.0,512619,512619,512619,474913
246,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00246.graph,505091.0,497461,497461,504498,469942
247,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00247.graph,516629.0,516629,516629,516629,477227
248,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_00248.graph,530790.0,530624,530624,530790,492084
