,name,opt_weight,heuristic_weight,baseline_weight,local_search_weight,greedy_weight
0,erdos-reyni-n1000-p0.005--maxw2000-seed5_0.graph,,479088,479088,492328,461997
1,erdos-reyni-n1000-p0.005--maxw2000-seed5_1.graph,506460.0,494202,494202,506460,474486
2,erdos-reyni-n1000-p0.005--maxw2000-seed5_10.graph,,483733,483733,508220,474429
3,erdos-reyni-n1000-p0.005--maxw2000-seed5_100.graph,,488720,488720,506865,466913
4,erdos-reyni-n1000-p0.005--maxw2000-seed5_1000.graph,,450485,450485,495251,460759
5,erdos-reyni-n1000-p0.005--maxw2000-seed5_1001.graph,,470934,470934,492167,463291
6,erdos-reyni-n1000-p0.005--maxw2000-seed5_1002.graph,,487615,487615,500366,447823
7,erdos-reyni-n1000-p0.005--maxw2000-seed5_1003.graph,505656.0,493315,493315,505656,480335
8,erdos-reyni-n1000-p0.005--maxw2000-seed5_1004.graph,495782.0,481265,481265,495782,459268
9,erdos-reyni-n1000-p0.005--maxw2000-seed5_1005.graph,,464900,464900,483776,444702
10,erdos-reyni-n1000-p0.005--maxw2000-seed5_1006.graph,,477806,477806,486053,444165
11,erdos-reyni-n1000-p0.005--maxw2000-seed5_1007.graph,,489220,489220,503813,473191
12,erdos-reyni-n1000-p0.005--maxw2000-seed5_1008.graph,,480447,480447,507016,462872
13,erdos-reyni-n1000-p0.005--maxw2000-seed5_1009.graph,,464901,464901,484446,446731
14,erdos-reyni-n1000-p0.005--maxw2000-seed5_101.graph,,482522,482522,500489,454619
15,erdos-reyni-n1000-p0.005--maxw2000-seed5_1010.graph,,497210,497210,505034,465931
16,erdos-reyni-n1000-p0.005--maxw2000-seed5_1011.graph,,517294,517294,521362,493802
17,erdos-reyni-n1000-p0.005--maxw2000-seed5_1012.graph,,478519,478519,500542,469367
18,erdos-reyni-n1000-p0.005--maxw2000-seed5_1013.graph,,492359,492359,499649,461503
19,erdos-reyni-n1000-p0.005--maxw2000-seed5_1014.graph,,479311,479311,497811,452703
20,erdos-reyni-n1000-p0.005--maxw2000-seed5_1015.graph,510792.0,490339,490339,510792,472032
21,erdos-reyni-n1000-p0.005--maxw2000-seed5_1016.graph,,477003,477003,491329,457143
22,erdos-reyni-n1000-p0.005--maxw2000-seed5_1017.graph,500189.0,481664,481664,499849,451633
23,erdos-reyni-n1000-p0.005--maxw2000-seed5_1018.graph,,484218,484218,501562,462224
24,erdos-reyni-n1000-p0.005--maxw2000-seed5_1019.graph,,487720,487720,498919,469326
25,erdos-reyni-n1000-p0.005--maxw2000-seed5_102.graph,,500587,500587,507394,461010
26,erdos-reyni-n1000-p0.005--maxw2000-seed5_1020.graph,,493064,493064,497770,453518
27,erdos-reyni-n1000-p0.005--maxw2000-seed5_1021.graph,,465756,465756,487306,450604
28,erdos-reyni-n1000-p0.005--maxw2000-seed5_1022.graph,,474392,474392,494784,460193
29,erdos-reyni-n1000-p0.005--maxw2000-seed5_1023.graph,,469443,469443,489790,447836
30,erdos-reyni-n1000-p0.005--maxw2000-seed5_1024.graph,,474019,474019,493918,448618
31,erdos-reyni-n1000-p0.005--maxw2000-seed5_1025.graph,,470618,470618,485205,451127
32,erdos-reyni-n1000-p0.005--maxw2000-seed5_1026.graph,,483591,483591,492541,463659
33,erdos-reyni-n1000-p0.005--maxw2000-seed5_1027.graph,,473953,473953,491088,442358
34,erdos-reyni-n1000-p0.005--maxw2000-seed5_1028.graph,514795.0,494024,494024,514795,463837
35,erdos-reyni-n1000-p0.005--maxw2000-seed5_1029.graph,503796.0,486234,486234,503796,454906
36,erdos-reyni-n1000-p0.005--maxw2000-seed5_103.graph,,485062,485062,511064,467558
37,erdos-reyni-n1000-p0.005--maxw2000-seed5_1030.graph,,494488,494488,511692,472758
38,erdos-reyni-n1000-p0.005--maxw2000-seed5_1031.graph,,450403,450403,480675,440710
39,erdos-reyni-n1000-p0.005--maxw2000-seed5_1032.graph,,493790,493790,515814,476126
40,erdos-reyni-n1000-p0.005--maxw2000-seed5_1033.graph,,476137,476137,494988,452262
41,erdos-reyni-n1000-p0.005--maxw2000-seed5_1034.graph,,459490,459490,482355,435506
42,erdos-reyni-n1000-p0.005--maxw2000-seed5_1035.graph,,480954,480954,493965,460525
43,erdos-reyni-n1000-p0.005--maxw2000-seed5_1036.graph,508071.0,501599,501599,507786,468184
44,erdos-reyni-n1000-p0.005--maxw2000-seed5_1037.graph,,469101,469101,495130,444162
45,erdos-reyni-n1000-p0.005--maxw2000-seed5_1038.graph,,474188,474188,498681,464941
46,erdos-reyni-n1000-p0.005--maxw2000-seed5_1039.graph,,453500,453500,481619,444161
47,erdos-reyni-n1000-p0.005--maxw2000-seed5_104.graph,,484780,484780,505035,453154
48,erdos-reyni-n1000-p0.005--maxw2000-seed5_1040.graph,,458677,458677,481172,438054
49,erdos-reyni-n1000-p0.005--maxw2000-seed5_1041.graph,,504671,504671,515645,481815
50,erdos-reyni-n1000-p0.005--maxw2000-seed5_1042.graph,,470771,470771,486212,452114
51,erdos-reyni-n1000-p0.005--maxw2000-seed5_1043.graph,,481007,481007,489737,446762
52,erdos-reyni-n1000-p0.005--maxw2000-seed5_1044.graph,,475649,475649,493937,454547
53,erdos-reyni-n1000-p0.005--maxw2000-seed5_1045.graph,,494575,494575,513823,471567
54,erdos-reyni-n1000-p0.005--maxw2000-seed5_1046.graph,,474407,474407,503171,465224
55,erdos-reyni-n1000-p0.005--maxw2000-seed5_1047.graph,,478504,478504,496017,451589
56,erdos-reyni-n1000-p0.005--maxw2000-seed5_1048.graph,,479276,479276,497998,456694
57,erdos-reyni-n1000-p0.005--maxw2000-seed5_1049.graph,,468542,468542,488972,455990
58,erdos-reyni-n1000-p0.005--maxw2000-seed5_105.graph,,487691,487691,501355,469921
59,erdos-reyni-n1000-p0.005--maxw2000-seed5_1050.graph,,485616,485616,504082,457921
60,erdos-reyni-n1000-p0.005--maxw2000-seed5_1051.graph,,462698,462698,497001,459326
61,erdos-reyni-n1000-p0.005--maxw2000-seed5_1052.graph,,489011,489011,501296,457991
62,erdos-reyni-n1000-p0.005--maxw2000-seed5_1053.graph,,470883,470883,501016,455036
63,erdos-reyni-n1000-p0.005--maxw2000-seed5_1054.graph,,479759,479759,499616,461155
64,erdos-reyni-n1000-p0.005--maxw2000-seed5_1055.graph,,453703,453703,482132,435235
65,erdos-reyni-n1000-p0.005--maxw2000-seed5_1056.graph,,497277,497277,505304,470580
66,erdos-reyni-n1000-p0.005--maxw2000-seed5_1057.graph,,476001,476001,496386,450135
67,erdos-reyni-n1000-p0.005--maxw2000-seed5_1058.graph,,504657,504657,514414,477347
68,erdos-reyni-n1000-p0.005--maxw2000-seed5_1059.graph,510603.0,497194,497194,508904,482688
69,erdos-reyni-n1000-p0.005--maxw2000-seed5_106.graph,502922.0,497210,497210,502651,470994
70,erdos-reyni-n1000-p0.005--maxw2000-seed5_1060.graph,,501339,501339,510369,471098
71,erdos-reyni-n1000-p0.005--maxw2000-seed5_1061.graph,,479299,479299,496526,451331
72,erdos-reyni-n1000-p0.005--maxw2000-seed5_1062.graph,506651.0,492678,492678,506651,467035
73,erdos-reyni-n1000-p0.005--maxw2000-seed5_1063.graph,,475610,475610,493592,462395
74,erdos-reyni-n1000-p0.005--maxw2000-seed5_1064.graph,,473939,473939,489409,440731
75,erdos-reyni-n1000-p0.005--maxw2000-seed5_1065.graph,,474707,474707,483553,447533
76,erdos-reyni-n1000-p0.005--maxw2000-seed5_1066.graph,,471124,471124,486932,453587
77,erdos-reyni-n1000-p0.005--maxw2000-seed5_1067.graph,,474494,474494,495179,445296
78,erdos-reyni-n1000-p0.005--maxw2000-seed5_1068.graph,,483568,483568,503896,467761
79,erdos-reyni-n1000-p0.005--maxw2000-seed5_1069.graph,,486069,486069,492170,449131
80,erdos-reyni-n1000-p0.005--maxw2000-seed5_107.graph,,456323,456323,484343,442914
81,erdos-reyni-n1000-p0.005--maxw2000-seed5_1070.graph,,478723,478723,496092,453435
82,erdos-reyni-n1000-p0.005--maxw2000-seed5_1071.graph,,483873,483873,498543,466010
83,erdos-reyni-n1000-p0.005--maxw2000-seed5_1072.graph,,462479,462479,491323,442854
84,erdos-reyni-n1000-p0.005--maxw2000-seed5_1073.graph,,482127,482127,497583,457579
85,erdos-reyni-n1000-p0.005--maxw2000-seed5_1074.graph,,443870,443870,463821,436131
86,erdos-reyni-n1000-p0.005--maxw2000-seed5_1075.graph,,483986,483986,502380,466047
87,erdos-reyni-n1000-p0.005--maxw2000-seed5_1076.graph,,459111,459111,485050,444889
88,erdos-reyni-n1000-p0.005--maxw2000-seed5_1077.graph,,459827,459827,489573,451018
89,erdos-reyni-n1000-p0.005--maxw2000-seed5_1078.graph,,481504,481504,499225,457949
90,erdos-reyni-n1000-p0.005--maxw2000-seed5_1079.graph,,489577,489577,500796,470810
91,erdos-reyni-n1000-p0.005--maxw2000-seed5_108.graph,,489720,489720,502811,465556
92,erdos-reyni-n1000-p0.005--maxw2000-seed5_1080.graph,,481631,481631,497959,459603
93,erdos-reyni-n1000-p0.005--maxw2000-seed5_1081.graph,,491003,491003,506586,468879
94,erdos-reyni-n1000-p0.005--maxw2000-seed5_1082.graph,,470267,470267,493497,451209
95,erdos-reyni-n1000-p0.005--maxw2000-seed5_1083.graph,,459560,459560,486840,461178
96,erdos-reyni-n1000-p0.005--maxw2000-seed5_1084.graph,,465823,465823,505031,469167
97,erdos-reyni-n1000-p0.005--maxw2000-seed5_1085.graph,,492581,492581,505334,473282
98,erdos-reyni-n1000-p0.005--maxw2000-seed5_1086.graph,,485346,485346,497913,467388
99,erdos-reyni-n1000-p0.005--maxw2000-seed5_1087.graph,,478590,478590,493966,458699
100,erdos-reyni-n1000-p0.005--maxw2000-seed5_1088.graph,,457672,457672,476477,438054
101,erdos-reyni-n1000-p0.005--maxw2000-seed5_1089.graph,,475914,475914,498878,453687
102,erdos-reyni-n1000-p0.005--maxw2000-seed5_109.graph,,504381,504381,511232,474758
103,erdos-reyni-n1000-p0.005--maxw2000-seed5_1090.graph,,499844,499844,512586,458228
104,erdos-reyni-n1000-p0.005--maxw2000-seed5_1091.graph,,491728,491728,505643,469570
105,erdos-reyni-n1000-p0.005--maxw2000-seed5_1092.graph,,499273,499273,519497,478876
106,erdos-reyni-n1000-p0.005--maxw2000-seed5_1093.graph,,476974,476974,495762,460864
107,erdos-reyni-n1000-p0.005--maxw2000-seed5_1094.graph,,486155,486155,503794,462123
108,erdos-reyni-n1000-p0.005--maxw2000-seed5_1095.graph,,499084,499084,514259,460464
109,erdos-reyni-n1000-p0.005--maxw2000-seed5_1096.graph,,486413,486413,499358,475554
110,erdos-reyni-n1000-p0.005--maxw2000-seed5_1097.graph,,449999,449999,487273,450971
111,erdos-reyni-n1000-p0.005--maxw2000-seed5_1098.graph,,485477,485477,495609,454160
112,erdos-reyni-n1000-p0.005--maxw2000-seed5_1099.graph,,463159,463159,492671,453012
113,erdos-reyni-n1000-p0.005--maxw2000-seed5_11.graph,,486783,486783,507644,472464
114,erdos-reyni-n1000-p0.005--maxw2000-seed5_110.graph,,483651,483651,499716,460205
115,erdos-reyni-n1000-p0.005--maxw2000-seed5_1100.graph,,477216,477216,505275,457264
116,erdos-reyni-n1000-p0.005--maxw2000-seed5_1101.graph,,486724,486724,510048,469349
117,erdos-reyni-n1000-p0.005--maxw2000-seed5_1102.graph,,494843,494843,503731,468229
118,erdos-reyni-n1000-p0.005--maxw2000-seed5_1103.graph,,462056,462056,488537,460894
119,erdos-reyni-n1000-p0.005--maxw2000-seed5_1104.graph,498563.0,484491,484491,498563,460191
120,erdos-reyni-n1000-p0.005--maxw2000-seed5_1105.graph,,500822,500822,509698,473244
121,erdos-reyni-n1000-p0.005--maxw2000-seed5_1106.graph,506554.0,498791,498791,506554,456332
122,erdos-reyni-n1000-p0.005--maxw2000-seed5_1107.graph,,474029,474029,494845,448573
123,erdos-reyni-n1000-p0.005--maxw2000-seed5_1108.graph,,460504,460504,490996,455891
124,erdos-reyni-n1000-p0.005--maxw2000-seed5_1109.graph,,488978,488978,502868,463532
125,erdos-reyni-n1000-p0.005--maxw2000-seed5_111.graph,,490508,490508,499528,457307
126,erdos-reyni-n1000-p0.005--maxw2000-seed5_1110.graph,,491397,491397,503413,469546
127,erdos-reyni-n1000-p0.005--maxw2000-seed5_1111.graph,506936.0,495501,495501,506871,478888
128,erdos-reyni-n1000-p0.005--maxw2000-seed5_1112.graph,,462039,462039,479508,444902
129,erdos-reyni-n1000-p0.005--maxw2000-seed5_1113.graph,,496593,496593,502987,447439
130,erdos-reyni-n1000-p0.005--maxw2000-seed5_1114.graph,499095.0,492663,492663,498845,460439
131,erdos-reyni-n1000-p0.005--maxw2000-seed5_1115.graph,,490320,490320,499124,458039
132,erdos-reyni-n1000-p0.005--maxw2000-seed5_1116.graph,,476400,476400,487585,445454
133,erdos-reyni-n1000-p0.005--maxw2000-seed5_1117.graph,,481388,481388,497241,464452
134,erdos-reyni-n1000-p0.005--maxw2000-seed5_1118.graph,,484646,484646,498265,457128
135,erdos-reyni-n1000-p0.005--maxw2000-seed5_1119.graph,,488529,488529,499520,470655
136,erdos-reyni-n1000-p0.005--maxw2000-seed5_112.graph,,468295,468295,483039,437058
137,erdos-reyni-n1000-p0.005--maxw2000-seed5_1120.graph,,477642,477642,498042,464922
138,erdos-reyni-n1000-p0.005--maxw2000-seed5_1121.graph,,482813,482813,497432,459558
139,erdos-reyni-n1000-p0.005--maxw2000-seed5_1122.graph,,487343,487343,502169,455505
140,erdos-reyni-n1000-p0.005--maxw2000-seed5_1123.graph,,493024,493024,500152,454028
141,erdos-reyni-n1000-p0.005--maxw2000-seed5_1124.graph,,483922,483922,492513,441023
142,erdos-reyni-n1000-p0.005--maxw2000-seed5_1125.graph,,490086,490086,498876,462494
143,erdos-reyni-n1000-p0.005--maxw2000-seed5_1126.graph,,484335,484335,509594,473266
144,erdos-reyni-n1000-p0.005--maxw2000-seed5_1127.graph,,479520,479520,499560,468857
145,erdos-reyni-n1000-p0.005--maxw2000-seed5_1128.graph,,463560,463560,492684,457984
146,erdos-reyni-n1000-p0.005--maxw2000-seed5_1129.graph,,479363,479363,499061,460382
147,erdos-reyni-n1000-p0.005--maxw2000-seed5_113.graph,,491139,491139,507171,463498
148,erdos-reyni-n1000-p0.005--maxw2000-seed5_1130.graph,,479059,479059,491818,455429
149,erdos-reyni-n1000-p0.005--maxw2000-seed5_1131.graph,523678.0,517101,517101,523578,481567
150,erdos-reyni-n1000-p0.005--maxw2000-seed5_1132.graph,,498157,498157,509520,466183
151,erdos-reyni-n1000-p0.005--maxw2000-seed5_1133.graph,,456565,456565,487098,442654
152,erdos-reyni-n1000-p0.005--maxw2000-seed5_1134.graph,,493307,493307,510751,473816
153,erdos-reyni-n1000-p0.005--maxw2000-seed5_1135.graph,,466796,466796,490037,443649
154,erdos-reyni-n1000-p0.005--maxw2000-seed5_1136.graph,,498082,498082,507690,474813
155,erdos-reyni-n1000-p0.005--maxw2000-seed5_1137.graph,,455867,455867,478034,440930
156,erdos-reyni-n1000-p0.005--maxw2000-seed5_1138.graph,,492348,492348,505205,465388
157,erdos-reyni-n1000-p0.005--maxw2000-seed5_1139.graph,,477133,477133,492927,443540
158,erdos-reyni-n1000-p0.005--maxw2000-seed5_114.graph,,480100,480100,493224,449212
159,erdos-reyni-n1000-p0.005--maxw2000-seed5_1140.graph,,454552,454552,472460,442077
160,erdos-reyni-n1000-p0.005--maxw2000-seed5_1141.graph,,474912,474912,487315,441047
161,erdos-reyni-n1000-p0.005--maxw2000-seed5_1142.graph,,480109,480109,490867,460981
162,erdos-reyni-n1000-p0.005--maxw2000-seed5_1143.graph,,480911,480911,497710,454339
163,erdos-reyni-n1000-p0.005--maxw2000-seed5_1144.graph,,460183,460183,482383,451497
164,erdos-reyni-n1000-p0.005--maxw2000-seed5_1145.graph,,503839,503839,515195,482369
165,erdos-reyni-n1000-p0.005--maxw2000-seed5_1146.graph,526926.0,506019,506019,523231,500663
166,erdos-reyni-n1000-p0.005--maxw2000-seed5_1147.graph,,453729,453729,491785,462225
167,erdos-reyni-n1000-p0.005--maxw2000-seed5_1148.graph,,499627,499627,504865,465420
168,erdos-reyni-n1000-p0.005--maxw2000-seed5_1149.graph,,483650,483650,490704,446181
169,erdos-reyni-n1000-p0.005--maxw2000-seed5_115.graph,,488603,488603,504062,468642
170,erdos-reyni-n1000-p0.005--maxw2000-seed5_1150.graph,,468030,468030,492856,444590
171,erdos-reyni-n1000-p0.005--maxw2000-seed5_1151.graph,,496475,496475,508129,460993
172,erdos-reyni-n1000-p0.005--maxw2000-seed5_1152.graph,,502778,502778,517164,474848
173,erdos-reyni-n1000-p0.005--maxw2000-seed5_1153.graph,,469836,469836,498648,459851
174,erdos-reyni-n1000-p0.005--maxw2000-seed5_1154.graph,,491971,491971,497025,464821
175,erdos-reyni-n1000-p0.005--maxw2000-seed5_1155.graph,510044.0,493871,493871,509750,469358
176,erdos-reyni-n1000-p0.005--maxw2000-seed5_1156.graph,,468435,468435,491922,459098
177,erdos-reyni-n1000-p0.005--maxw2000-seed5_1157.graph,,485443,485443,497879,464168
178,erdos-reyni-n1000-p0.005--maxw2000-seed5_1158.graph,,481547,481547,500871,457908
179,erdos-reyni-n1000-p0.005--maxw2000-seed5_1159.graph,,478717,478717,505155,460629
180,erdos-reyni-n1000-p0.005--maxw2000-seed5_116.graph,,495132,495132,506919,461185
181,erdos-reyni-n1000-p0.005--maxw2000-seed5_1160.graph,,466151,466151,479470,445654
182,erdos-reyni-n1000-p0.005--maxw2000-seed5_1161.graph,,463635,463635,484733,429255
183,erdos-reyni-n1000-p0.005--maxw2000-seed5_1162.graph,,482732,482732,505349,466991
184,erdos-reyni-n1000-p0.005--maxw2000-seed5_1163.graph,,489151,489151,508712,475090
185,erdos-reyni-n1000-p0.005--maxw2000-seed5_1164.graph,,472749,472749,491783,448212
186,erdos-reyni-n1000-p0.005--maxw2000-seed5_1165.graph,502581.0,493810,493810,501970,470632
187,erdos-reyni-n1000-p0.005--maxw2000-seed5_1166.graph,,503114,503114,509699,466771
188,erdos-reyni-n1000-p0.005--maxw2000-seed5_1167.graph,506980.0,492601,492601,506980,472449
189,erdos-reyni-n1000-p0.005--maxw2000-seed5_1168.graph,,482450,482450,493348,455134
190,erdos-reyni-n1000-p0.005--maxw2000-seed5_1169.graph,,475570,475570,492770,459875
191,erdos-reyni-n1000-p0.005--maxw2000-seed5_117.graph,,468010,468010,489051,453421
192,erdos-reyni-n1000-p0.005--maxw2000-seed5_1170.graph,,481403,481403,497060,461473
193,erdos-reyni-n1000-p0.005--maxw2000-seed5_1171.graph,,477704,477704,486572,450603
194,erdos-reyni-n1000-p0.005--maxw2000-seed5_1172.graph,,459307,459307,481904,444777
195,erdos-reyni-n1000-p0.005--maxw2000-seed5_1173.graph,,457105,457105,485757,452819
196,erdos-reyni-n1000-p0.005--maxw2000-seed5_1174.graph,,502789,502789,516673,480115
197,erdos-reyni-n1000-p0.005--maxw2000-seed5_1175.graph,,466275,466275,489248,451274
198,erdos-reyni-n1000-p0.005--maxw2000-seed5_1176.graph,,477886,477886,498155,444940
199,erdos-reyni-n1000-p0.005--maxw2000-seed5_1177.graph,,486816,486816,502890,462806
200,erdos-reyni-n1000-p0.005--maxw2000-seed5_1178.graph,,481325,481325,498212,468193
201,erdos-reyni-n1000-p0.005--maxw2000-seed5_1179.graph,,486332,486332,502160,470356
202,erdos-reyni-n1000-p0.005--maxw2000-seed5_118.graph,,502681,502681,515487,471405
203,erdos-reyni-n1000-p0.005--maxw2000-seed5_1180.graph,,488527,488527,502269,470193
204,erdos-reyni-n1000-p0.005--maxw2000-seed5_1181.graph,,486529,486529,498664,455524
205,erdos-reyni-n1000-p0.005--maxw2000-seed5_1182.graph,,493314,493314,512703,480177
206,erdos-reyni-n1000-p0.005--maxw2000-seed5_1183.graph,,465676,465676,490219,457873
207,erdos-reyni-n1000-p0.005--maxw2000-seed5_1184.graph,,484650,484650,497156,457835
208,erdos-reyni-n1000-p0.005--maxw2000-seed5_1185.graph,,482116,482116,495369,462189
209,erdos-reyni-n1000-p0.005--maxw2000-seed5_1186.graph,,487020,487020,507869,464342
210,erdos-reyni-n1000-p0.005--maxw2000-seed5_1187.graph,,478211,478211,498720,467124
211,erdos-reyni-n1000-p0.005--maxw2000-seed5_1188.graph,,474946,474946,488562,452150
212,erdos-reyni-n1000-p0.005--maxw2000-seed5_1189.graph,,476746,476746,484234,459844
213,erdos-reyni-n1000-p0.005--maxw2000-seed5_119.graph,,469166,469166,492967,445121
214,erdos-reyni-n1000-p0.005--maxw2000-seed5_1190.graph,,476589,476589,494705,449102
215,erdos-reyni-n1000-p0.005--maxw2000-seed5_1191.graph,,475276,475276,501188,471546
216,erdos-reyni-n1000-p0.005--maxw2000-seed5_1192.graph,,499403,499403,506098,467671
217,erdos-reyni-n1000-p0.005--maxw2000-seed5_1193.graph,,492509,492509,502755,465726
218,erdos-reyni-n1000-p0.005--maxw2000-seed5_1194.graph,,481022,481022,495456,461814
219,erdos-reyni-n1000-p0.005--maxw2000-seed5_1195.graph,,458863,458863,482018,441906
220,erdos-reyni-n1000-p0.005--maxw2000-seed5_1196.graph,,476047,476047,492241,461964
221,erdos-reyni-n1000-p0.005--maxw2000-seed5_1197.graph,,477051,477051,497782,445966
222,erdos-reyni-n1000-p0.005--maxw2000-seed5_1198.graph,,487681,487681,501770,461700
223,erdos-reyni-n1000-p0.005--maxw2000-seed5_1199.graph,,481540,481540,496356,452777
224,erdos-reyni-n1000-p0.005--maxw2000-seed5_12.graph,517313.0,499220,499220,517046,468321
225,erdos-reyni-n1000-p0.005--maxw2000-seed5_120.graph,,458023,458023,489886,451322
226,erdos-reyni-n1000-p0.005--maxw2000-seed5_1200.graph,,474311,474311,487823,449262
227,erdos-reyni-n1000-p0.005--maxw2000-seed5_1201.graph,,480394,480394,495769,461288
228,erdos-reyni-n1000-p0.005--maxw2000-seed5_1202.graph,,478524,478524,497599,457577
229,erdos-reyni-n1000-p0.005--maxw2000-seed5_1203.graph,,473364,473364,483742,435897
230,erdos-reyni-n1000-p0.005--maxw2000-seed5_1204.graph,,486024,486024,510852,464168
231,erdos-reyni-n1000-p0.005--maxw2000-seed5_1205.graph,,500739,500739,513063,483439
232,erdos-reyni-n1000-p0.005--maxw2000-seed5_1206.graph,,476485,476485,496631,467870
233,erdos-reyni-n1000-p0.005--maxw2000-seed5_1207.graph,,463605,463605,482329,444240
234,erdos-reyni-n1000-p0.005--maxw2000-seed5_1208.graph,,463418,463418,482986,442940
235,erdos-reyni-n1000-p0.005--maxw2000-seed5_1209.graph,,466869,466869,484839,453057
236,erdos-reyni-n1000-p0.005--maxw2000-seed5_121.graph,,465967,465967,481738,448305
237,erdos-reyni-n1000-p0.005--maxw2000-seed5_1210.graph,,477549,477549,501502,461516
238,erdos-reyni-n1000-p0.005--maxw2000-seed5_1211.graph,,496659,496659,506061,475252
239,erdos-reyni-n1000-p0.005--maxw2000-seed5_1212.graph,,505223,505223,512057,472814
240,erdos-reyni-n1000-p0.005--maxw2000-seed5_1213.graph,,471018,471018,487333,446561
241,erdos-reyni-n1000-p0.005--maxw2000-seed5_1214.graph,,485014,485014,509939,482087
242,erdos-reyni-n1000-p0.005--maxw2000-seed5_1215.graph,,461923,461923,480361,447398
243,erdos-reyni-n1000-p0.005--maxw2000-seed5_1216.graph,,450504,450504,473293,437581
244,erdos-reyni-n1000-p0.005--maxw2000-seed5_1217.graph,,480118,480118,500929,460392
245,erdos-reyni-n1000-p0.005--maxw2000-seed5_1218.graph,,470237,470237,483609,446772
246,erdos-reyni-n1000-p0.005--maxw2000-seed5_1219.graph,,482998,482998,499281,459483
247,erdos-reyni-n1000-p0.005--maxw2000-seed5_122.graph,,483552,483552,494181,451372
248,erdos-reyni-n1000-p0.005--maxw2000-seed5_1220.graph,,494496,494496,504729,458218
249,erdos-reyni-n1000-p0.005--maxw2000-seed5_1221.graph,,477457,477457,491495,455674
250,erdos-reyni-n1000-p0.005--maxw2000-seed5_1222.graph,,484498,484498,511028,455367
251,erdos-reyni-n1000-p0.005--maxw2000-seed5_1223.graph,,467045,467045,494544,463032
252,erdos-reyni-n1000-p0.005--maxw2000-seed5_1224.graph,,508759,508759,520989,485904
253,erdos-reyni-n1000-p0.005--maxw2000-seed5_1225.graph,,490245,490245,507572,479256
254,erdos-reyni-n1000-p0.005--maxw2000-seed5_1226.graph,,490177,490177,501054,460781
255,erdos-reyni-n1000-p0.005--maxw2000-seed5_1227.graph,508235.0,500398,500398,508235,468437
256,erdos-reyni-n1000-p0.005--maxw2000-seed5_1228.graph,,478438,478438,495744,468504
257,erdos-reyni-n1000-p0.005--maxw2000-seed5_1229.graph,,487008,487008,495585,462097
258,erdos-reyni-n1000-p0.005--maxw2000-seed5_123.graph,,478924,478924,488614,457347
259,erdos-reyni-n1000-p0.005--maxw2000-seed5_1230.graph,,485277,485277,499108,472930
260,erdos-reyni-n1000-p0.005--maxw2000-seed5_1231.graph,,474533,474533,492248,455295
261,erdos-reyni-n1000-p0.005--maxw2000-seed5_1232.graph,,480663,480663,495755,462505
262,erdos-reyni-n1000-p0.005--maxw2000-seed5_1233.graph,,487298,487298,497317,451802
263,erdos-reyni-n1000-p0.005--maxw2000-seed5_1234.graph,,481510,481510,495136,472709
264,erdos-reyni-n1000-p0.005--maxw2000-seed5_1235.graph,,489448,489448,499623,459453
265,erdos-reyni-n1000-p0.005--maxw2000-seed5_1236.graph,,472111,472111,491720,463691
266,erdos-reyni-n1000-p0.005--maxw2000-seed5_1237.graph,,486736,486736,499372,469835
267,erdos-reyni-n1000-p0.005--maxw2000-seed5_1238.graph,,491458,491458,500509,461276
268,erdos-reyni-n1000-p0.005--maxw2000-seed5_1239.graph,,488539,488539,500015,457561
269,erdos-reyni-n1000-p0.005--maxw2000-seed5_124.graph,,491968,491968,512939,472344
270,erdos-reyni-n1000-p0.005--maxw2000-seed5_1240.graph,,465035,465035,486561,445751
271,erdos-reyni-n1000-p0.005--maxw2000-seed5_1241.graph,,474251,474251,492272,454184
272,erdos-reyni-n1000-p0.005--maxw2000-seed5_1242.graph,,485543,485543,506644,463725
273,erdos-reyni-n1000-p0.005--maxw2000-seed5_1243.graph,,470496,470496,494026,451703
274,erdos-reyni-n1000-p0.005--maxw2000-seed5_1244.graph,,463915,463915,484735,443456
275,erdos-reyni-n1000-p0.005--maxw2000-seed5_1245.graph,,457806,457806,484451,442773
276,erdos-reyni-n1000-p0.005--maxw2000-seed5_1246.graph,,463280,463280,486668,443926
277,erdos-reyni-n1000-p0.005--maxw2000-seed5_1247.graph,,472370,472370,493507,466092
278,erdos-reyni-n1000-p0.005--maxw2000-seed5_1248.graph,,501289,501289,512386,473262
279,erdos-reyni-n1000-p0.005--maxw2000-seed5_1249.graph,,486199,486199,500483,461360
280,erdos-reyni-n1000-p0.005--maxw2000-seed5_125.graph,,489915,489915,502831,464466
281,erdos-reyni-n1000-p0.005--maxw2000-seed5_1250.graph,508456.0,497890,497890,508456,464071
282,erdos-reyni-n1000-p0.005--maxw2000-seed5_1251.graph,,461393,461393,476758,446768
283,erdos-reyni-n1000-p0.005--maxw2000-seed5_1252.graph,,495449,495449,514145,489495
284,erdos-reyni-n1000-p0.005--maxw2000-seed5_1253.graph,,448472,448472,483334,436455
285,erdos-reyni-n1000-p0.005--maxw2000-seed5_1254.graph,,474914,474914,509717,458579
286,erdos-reyni-n1000-p0.005--maxw2000-seed5_1255.graph,,492599,492599,509130,465592
287,erdos-reyni-n1000-p0.005--maxw2000-seed5_1256.graph,,478404,478404,489608,454078
288,erdos-reyni-n1000-p0.005--maxw2000-seed5_1257.graph,,467097,467097,488440,452342
