,name,opt_weight,heuristic_weight,baseline_weight,local_search_weight,greedy_weight
468,erdos-reyni-n200-p0.1--maxw400-seed20_52.graph,9504,6830,6830,9288,7871
469,erdos-reyni-n200-p0.1--maxw400-seed20_520.graph,10832,8110,8110,10832,9546
470,erdos-reyni-n200-p0.1--maxw400-seed20_521.graph,10293,7673,7673,10293,8473
471,erdos-reyni-n200-p0.1--maxw400-seed20_522.graph,9714,7136,7136,9678,8851
472,erdos-reyni-n200-p0.1--maxw400-seed20_523.graph,10715,7889,7889,10715,9314
473,erdos-reyni-n200-p0.1--maxw400-seed20_524.graph,10207,7515,7515,10207,8481
474,erdos-reyni-n200-p0.1--maxw400-seed20_525.graph,10648,8356,8356,10648,9580
475,erdos-reyni-n200-p0.1--maxw400-seed20_526.graph,9975,5651,5651,9975,8520
476,erdos-reyni-n200-p0.1--maxw400-seed20_527.graph,10242,5972,5972,10242,8620
477,erdos-reyni-n200-p0.1--maxw400-seed20_528.graph,10187,6710,6710,10187,9502
478,erdos-reyni-n200-p0.1--maxw400-seed20_529.graph,9814,6431,6431,9814,7667
479,erdos-reyni-n200-p0.1--maxw400-seed20_53.graph,10519,7218,7218,10519,9312
480,erdos-reyni-n200-p0.1--maxw400-seed20_530.graph,10449,6289,6289,10449,9110
481,erdos-reyni-n200-p0.1--maxw400-seed20_531.graph,8790,7000,7000,8790,7132
482,erdos-reyni-n200-p0.1--maxw400-seed20_532.graph,11324,6841,6841,11324,9006
483,erdos-reyni-n200-p0.1--maxw400-seed20_533.graph,9525,6440,6440,9525,8065
484,erdos-reyni-n200-p0.1--maxw400-seed20_534.graph,9981,7813,7813,9981,8802
485,erdos-reyni-n200-p0.1--maxw400-seed20_535.graph,10665,7331,7331,10665,9437
486,erdos-reyni-n200-p0.1--maxw400-seed20_536.graph,10294,6961,6961,10294,8401
487,erdos-reyni-n200-p0.1--maxw400-seed20_537.graph,9815,6440,6440,9714,8211
488,erdos-reyni-n200-p0.1--maxw400-seed20_538.graph,10232,7705,7705,10232,7743
489,erdos-reyni-n200-p0.1--maxw400-seed20_539.graph,10359,6260,6260,10359,9069
490,erdos-reyni-n200-p0.1--maxw400-seed20_54.graph,10289,7579,7579,10118,9183
491,erdos-reyni-n200-p0.1--maxw400-seed20_540.graph,10785,6716,6716,10785,8973
492,erdos-reyni-n200-p0.1--maxw400-seed20_541.graph,10832,7416,7416,10832,9317
493,erdos-reyni-n200-p0.1--maxw400-seed20_542.graph,9715,7280,7280,9634,8157
494,erdos-reyni-n200-p0.1--maxw400-seed20_543.graph,10347,6479,6479,10345,8800
495,erdos-reyni-n200-p0.1--maxw400-seed20_544.graph,10356,7845,7845,10356,8613
496,erdos-reyni-n200-p0.1--maxw400-seed20_545.graph,10054,7179,7179,10054,9101
497,erdos-reyni-n200-p0.1--maxw400-seed20_546.graph,9745,7215,7215,9745,7772
498,erdos-reyni-n200-p0.1--maxw400-seed20_547.graph,10250,6953,6953,10250,8787
499,erdos-reyni-n200-p0.1--maxw400-seed20_548.graph,9689,7264,7264,9689,7760
500,erdos-reyni-n200-p0.1--maxw400-seed20_549.graph,10021,6962,6962,10021,8774
501,erdos-reyni-n200-p0.1--maxw400-seed20_55.graph,10000,6079,6079,9975,8645
502,erdos-reyni-n200-p0.1--maxw400-seed20_550.graph,9705,6384,6384,9422,7974
503,erdos-reyni-n200-p0.1--maxw400-seed20_551.graph,10364,7273,7273,10364,8030
504,erdos-reyni-n200-p0.1--maxw400-seed20_552.graph,9423,6024,6024,9409,8115
505,erdos-reyni-n200-p0.1--maxw400-seed20_553.graph,10703,7419,7419,10703,7895
506,erdos-reyni-n200-p0.1--maxw400-seed20_554.graph,9765,7071,7071,9765,8046
507,erdos-reyni-n200-p0.1--maxw400-seed20_555.graph,11509,8307,8307,11509,8858
508,erdos-reyni-n200-p0.1--maxw400-seed20_556.graph,9524,6485,6485,9524,8258
509,erdos-reyni-n200-p0.1--maxw400-seed20_557.graph,9958,6319,6319,9958,9023
510,erdos-reyni-n200-p0.1--maxw400-seed20_558.graph,10626,8233,8233,10594,9061
511,erdos-reyni-n200-p0.1--maxw400-seed20_559.graph,10719,7758,7758,10719,9172
512,erdos-reyni-n200-p0.1--maxw400-seed20_56.graph,10315,7501,7501,10315,9671
513,erdos-reyni-n200-p0.1--maxw400-seed20_560.graph,10627,8965,8965,10627,8446
514,erdos-reyni-n200-p0.1--maxw400-seed20_561.graph,10585,6987,6987,10585,8697
515,erdos-reyni-n200-p0.1--maxw400-seed20_562.graph,10284,7095,7095,10284,8580
516,erdos-reyni-n200-p0.1--maxw400-seed20_563.graph,10962,8106,8106,10962,8641
517,erdos-reyni-n200-p0.1--maxw400-seed20_564.graph,10446,6707,6707,10446,8247
518,erdos-reyni-n200-p0.1--maxw400-seed20_565.graph,9774,7265,7265,9774,8507
519,erdos-reyni-n200-p0.1--maxw400-seed20_566.graph,10775,7404,7404,10775,9378
520,erdos-reyni-n200-p0.1--maxw400-seed20_567.graph,9440,6963,6963,9440,7752
521,erdos-reyni-n200-p0.1--maxw400-seed20_568.graph,9941,6907,6907,9941,8393
522,erdos-reyni-n200-p0.1--maxw400-seed20_569.graph,10871,7241,7241,10871,8353
523,erdos-reyni-n200-p0.1--maxw400-seed20_57.graph,10298,7656,7656,10298,9618
524,erdos-reyni-n200-p0.1--maxw400-seed20_570.graph,10873,8121,8121,10873,8725
525,erdos-reyni-n200-p0.1--maxw400-seed20_571.graph,9538,6533,6533,9538,7888
526,erdos-reyni-n200-p0.1--maxw400-seed20_572.graph,9924,6947,6947,9924,8137
527,erdos-reyni-n200-p0.1--maxw400-seed20_573.graph,10217,6693,6693,10217,9713
528,erdos-reyni-n200-p0.1--maxw400-seed20_574.graph,10605,7910,7910,10605,8419
529,erdos-reyni-n200-p0.1--maxw400-seed20_575.graph,10241,6844,6844,10241,9464
530,erdos-reyni-n200-p0.1--maxw400-seed20_576.graph,9199,5546,5546,9199,7684
531,erdos-reyni-n200-p0.1--maxw400-seed20_577.graph,10155,8740,8740,10155,8131
532,erdos-reyni-n200-p0.1--maxw400-seed20_578.graph,9388,5762,5762,9388,8568
533,erdos-reyni-n200-p0.1--maxw400-seed20_579.graph,11118,5877,5877,11118,9179
534,erdos-reyni-n200-p0.1--maxw400-seed20_58.graph,10290,6899,6899,10290,8703
535,erdos-reyni-n200-p0.1--maxw400-seed20_580.graph,10309,6530,6530,10205,8407
536,erdos-reyni-n200-p0.1--maxw400-seed20_581.graph,9970,6827,6827,9970,8229
537,erdos-reyni-n200-p0.1--maxw400-seed20_582.graph,9862,7693,7693,9862,7305
538,erdos-reyni-n200-p0.1--maxw400-seed20_583.graph,10347,7819,7819,10347,8527
539,erdos-reyni-n200-p0.1--maxw400-seed20_584.graph,9977,7296,7296,9977,8146
540,erdos-reyni-n200-p0.1--maxw400-seed20_585.graph,9656,6971,6971,9656,8568
541,erdos-reyni-n200-p0.1--maxw400-seed20_586.graph,9782,7882,7882,9782,9260
542,erdos-reyni-n200-p0.1--maxw400-seed20_587.graph,10391,7478,7478,10391,9068
543,erdos-reyni-n200-p0.1--maxw400-seed20_588.graph,10887,7146,7146,10887,9807
544,erdos-reyni-n200-p0.1--maxw400-seed20_589.graph,9965,7034,7034,9965,8470
545,erdos-reyni-n200-p0.1--maxw400-seed20_59.graph,10623,8567,8567,10623,8639
546,erdos-reyni-n200-p0.1--maxw400-seed20_590.graph,10323,6927,6927,10323,9090
547,erdos-reyni-n200-p0.1--maxw400-seed20_591.graph,10586,7671,7671,10586,8494
548,erdos-reyni-n200-p0.1--maxw400-seed20_592.graph,11369,9462,9462,11369,9986
549,erdos-reyni-n200-p0.1--maxw400-seed20_593.graph,9736,5841,5841,9699,8434
550,erdos-reyni-n200-p0.1--maxw400-seed20_594.graph,10565,7173,7173,10565,8785
551,erdos-reyni-n200-p0.1--maxw400-seed20_595.graph,10857,7925,7925,10857,8995
552,erdos-reyni-n200-p0.1--maxw400-seed20_596.graph,9123,5773,5773,9022,7303
553,erdos-reyni-n200-p0.1--maxw400-seed20_597.graph,10096,6924,6924,10096,9111
554,erdos-reyni-n200-p0.1--maxw400-seed20_598.graph,10334,6623,6623,10334,9294
555,erdos-reyni-n200-p0.1--maxw400-seed20_599.graph,10976,8255,8255,10976,9124
556,erdos-reyni-n200-p0.1--maxw400-seed20_6.graph,9956,7300,7300,9956,8023
557,erdos-reyni-n200-p0.1--maxw400-seed20_60.graph,10279,7597,7597,10279,8672
558,erdos-reyni-n200-p0.1--maxw400-seed20_600.graph,10328,6648,6648,10328,9447
559,erdos-reyni-n200-p0.1--maxw400-seed20_601.graph,10469,6130,6130,10469,8485
560,erdos-reyni-n200-p0.1--maxw400-seed20_602.graph,9471,6961,6961,9353,7900
561,erdos-reyni-n200-p0.1--maxw400-seed20_603.graph,9963,6385,6385,9963,8023
562,erdos-reyni-n200-p0.1--maxw400-seed20_604.graph,10308,8333,8333,10308,8074
563,erdos-reyni-n200-p0.1--maxw400-seed20_605.graph,10508,6980,6980,10508,8482
564,erdos-reyni-n200-p0.1--maxw400-seed20_606.graph,10185,7509,7509,10070,8997
565,erdos-reyni-n200-p0.1--maxw400-seed20_607.graph,10532,7220,7220,10532,8737
566,erdos-reyni-n200-p0.1--maxw400-seed20_608.graph,11386,7669,7669,11386,8462
567,erdos-reyni-n200-p0.1--maxw400-seed20_609.graph,10850,7211,7211,10850,8086
568,erdos-reyni-n200-p0.1--maxw400-seed20_61.graph,9850,7728,7728,9850,7912
569,erdos-reyni-n200-p0.1--maxw400-seed20_610.graph,9729,7346,7346,9729,7827
570,erdos-reyni-n200-p0.1--maxw400-seed20_611.graph,10081,7084,7084,10081,8627
571,erdos-reyni-n200-p0.1--maxw400-seed20_612.graph,10675,6707,6707,10675,7856
572,erdos-reyni-n200-p0.1--maxw400-seed20_613.graph,10097,7167,7167,10097,7924
573,erdos-reyni-n200-p0.1--maxw400-seed20_614.graph,10105,5792,5792,10105,8962
574,erdos-reyni-n200-p0.1--maxw400-seed20_615.graph,10305,7738,7738,10305,8334
575,erdos-reyni-n200-p0.1--maxw400-seed20_616.graph,11138,7482,7482,11138,9754
576,erdos-reyni-n200-p0.1--maxw400-seed20_617.graph,9949,6998,6998,9949,8515
577,erdos-reyni-n200-p0.1--maxw400-seed20_618.graph,10037,7382,7382,10037,7981
578,erdos-reyni-n200-p0.1--maxw400-seed20_619.graph,10244,6499,6499,10244,8307
579,erdos-reyni-n200-p0.1--maxw400-seed20_62.graph,10793,7334,7334,10793,8591
580,erdos-reyni-n200-p0.1--maxw400-seed20_620.graph,9749,7306,7306,9749,7809
581,erdos-reyni-n200-p0.1--maxw400-seed20_621.graph,10034,6758,6758,10034,8127
582,erdos-reyni-n200-p0.1--maxw400-seed20_622.graph,10978,7415,7415,10978,8599
583,erdos-reyni-n200-p0.1--maxw400-seed20_623.graph,11096,6796,6796,11096,9677
584,erdos-reyni-n200-p0.1--maxw400-seed20_624.graph,10553,6432,6432,10553,9692
585,erdos-reyni-n200-p0.1--maxw400-seed20_625.graph,9721,6637,6637,9721,7959
586,erdos-reyni-n200-p0.1--maxw400-seed20_626.graph,10567,7735,7735,10567,9583
587,erdos-reyni-n200-p0.1--maxw400-seed20_627.graph,10003,7770,7770,10003,8433
588,erdos-reyni-n200-p0.1--maxw400-seed20_628.graph,10093,7308,7308,10086,9040
589,erdos-reyni-n200-p0.1--maxw400-seed20_629.graph,9870,8159,8159,9870,8777
590,erdos-reyni-n200-p0.1--maxw400-seed20_63.graph,10091,6272,6272,10091,8695
591,erdos-reyni-n200-p0.1--maxw400-seed20_630.graph,10386,6047,6047,10386,9058
592,erdos-reyni-n200-p0.1--maxw400-seed20_631.graph,9868,5995,5995,9868,8613
593,erdos-reyni-n200-p0.1--maxw400-seed20_632.graph,9955,6847,6847,9955,7965
594,erdos-reyni-n200-p0.1--maxw400-seed20_633.graph,10753,8546,8546,10696,9847
595,erdos-reyni-n200-p0.1--maxw400-seed20_634.graph,10154,6220,6220,10154,8505
596,erdos-reyni-n200-p0.1--maxw400-seed20_635.graph,11505,8046,8046,11505,9820
597,erdos-reyni-n200-p0.1--maxw400-seed20_636.graph,10114,8025,8025,10114,9029
598,erdos-reyni-n200-p0.1--maxw400-seed20_637.graph,10031,7077,7077,10022,8707
599,erdos-reyni-n200-p0.1--maxw400-seed20_638.graph,10826,7112,7112,10826,9442
600,erdos-reyni-n200-p0.1--maxw400-seed20_639.graph,9916,6336,6336,9916,8127
601,erdos-reyni-n200-p0.1--maxw400-seed20_64.graph,10221,6320,6320,10221,8831
602,erdos-reyni-n200-p0.1--maxw400-seed20_640.graph,9954,8022,8022,9954,8247
603,erdos-reyni-n200-p0.1--maxw400-seed20_641.graph,9980,7301,7301,9980,8242
604,erdos-reyni-n200-p0.1--maxw400-seed20_642.graph,10735,6667,6667,10735,9011
605,erdos-reyni-n200-p0.1--maxw400-seed20_643.graph,10279,7598,7598,10279,9202
606,erdos-reyni-n200-p0.1--maxw400-seed20_644.graph,10514,8148,8148,10514,8862
607,erdos-reyni-n200-p0.1--maxw400-seed20_645.graph,10748,7771,7771,10748,8883
608,erdos-reyni-n200-p0.1--maxw400-seed20_646.graph,9852,5503,5503,9852,9106
609,erdos-reyni-n200-p0.1--maxw400-seed20_647.graph,9987,6696,6696,9987,8471
610,erdos-reyni-n200-p0.1--maxw400-seed20_648.graph,10389,6923,6923,10389,8266
611,erdos-reyni-n200-p0.1--maxw400-seed20_649.graph,10768,7607,7607,10768,9779
612,erdos-reyni-n200-p0.1--maxw400-seed20_65.graph,9924,7461,7461,9924,8045
613,erdos-reyni-n200-p0.1--maxw400-seed20_650.graph,9564,6077,6077,9564,8062
614,erdos-reyni-n200-p0.1--maxw400-seed20_651.graph,9729,6799,6799,9683,7794
615,erdos-reyni-n200-p0.1--maxw400-seed20_652.graph,9997,6980,6980,9997,8328
616,erdos-reyni-n200-p0.1--maxw400-seed20_653.graph,10105,7644,7644,10105,8849
617,erdos-reyni-n200-p0.1--maxw400-seed20_654.graph,9237,7432,7432,9237,8123
618,erdos-reyni-n200-p0.1--maxw400-seed20_655.graph,9284,7330,7330,9284,7947
619,erdos-reyni-n200-p0.1--maxw400-seed20_656.graph,10709,8791,8791,10687,8668
620,erdos-reyni-n200-p0.1--maxw400-seed20_657.graph,10740,7797,7797,10740,8895
621,erdos-reyni-n200-p0.1--maxw400-seed20_658.graph,9615,5419,5419,9615,7929
622,erdos-reyni-n200-p0.1--maxw400-seed20_659.graph,9755,6485,6485,9755,8298
623,erdos-reyni-n200-p0.1--maxw400-seed20_66.graph,10355,6868,6868,10355,8978
624,erdos-reyni-n200-p0.1--maxw400-seed20_660.graph,10412,6858,6858,10412,8900
625,erdos-reyni-n200-p0.1--maxw400-seed20_661.graph,10163,6427,6427,10163,8332
626,erdos-reyni-n200-p0.1--maxw400-seed20_662.graph,10235,6394,6394,10235,7612
627,erdos-reyni-n200-p0.1--maxw400-seed20_663.graph,9616,6965,6965,9616,8428
628,erdos-reyni-n200-p0.1--maxw400-seed20_664.graph,10427,7785,7785,10427,8864
629,erdos-reyni-n200-p0.1--maxw400-seed20_665.graph,9574,7108,7108,9574,8250
630,erdos-reyni-n200-p0.1--maxw400-seed20_666.graph,10052,7473,7473,10052,7560
631,erdos-reyni-n200-p0.1--maxw400-seed20_667.graph,10487,7447,7447,10487,8016
632,erdos-reyni-n200-p0.1--maxw400-seed20_668.graph,10221,5942,5942,10200,8691
633,erdos-reyni-n200-p0.1--maxw400-seed20_669.graph,10154,8389,8389,10154,9102
634,erdos-reyni-n200-p0.1--maxw400-seed20_67.graph,10572,7467,7467,10572,10207
635,erdos-reyni-n200-p0.1--maxw400-seed20_670.graph,10294,6737,6737,10294,9019
636,erdos-reyni-n200-p0.1--maxw400-seed20_671.graph,10525,7004,7004,10525,8878
637,erdos-reyni-n200-p0.1--maxw400-seed20_672.graph,10267,7063,7063,10267,8749
638,erdos-reyni-n200-p0.1--maxw400-seed20_673.graph,10160,7774,7774,10160,9530
639,erdos-reyni-n200-p0.1--maxw400-seed20_674.graph,9791,7025,7025,9791,8598
640,erdos-reyni-n200-p0.1--maxw400-seed20_675.graph,10537,6960,6960,10537,9450
641,erdos-reyni-n200-p0.1--maxw400-seed20_676.graph,10545,9210,9210,10545,8782
642,erdos-reyni-n200-p0.1--maxw400-seed20_677.graph,9959,7057,7057,9959,9082
643,erdos-reyni-n200-p0.1--maxw400-seed20_678.graph,10780,7199,7199,10780,8794
644,erdos-reyni-n200-p0.1--maxw400-seed20_679.graph,9944,6744,6744,9944,9061
645,erdos-reyni-n200-p0.1--maxw400-seed20_68.graph,10743,7734,7734,10743,9939
646,erdos-reyni-n200-p0.1--maxw400-seed20_680.graph,9577,7532,7532,9577,8172
647,erdos-reyni-n200-p0.1--maxw400-seed20_681.graph,10582,7057,7057,10582,8742
648,erdos-reyni-n200-p0.1--maxw400-seed20_682.graph,10184,8027,8027,10184,8540
649,erdos-reyni-n200-p0.1--maxw400-seed20_683.graph,9019,5578,5578,9019,7939
650,erdos-reyni-n200-p0.1--maxw400-seed20_684.graph,10528,7933,7933,10528,8863
651,erdos-reyni-n200-p0.1--maxw400-seed20_685.graph,10411,6289,6289,10411,9407
652,erdos-reyni-n200-p0.1--maxw400-seed20_686.graph,10530,8021,8021,10530,9581
653,erdos-reyni-n200-p0.1--maxw400-seed20_687.graph,11074,6792,6792,11074,9803
654,erdos-reyni-n200-p0.1--maxw400-seed20_688.graph,9239,6174,6174,9239,7830
655,erdos-reyni-n200-p0.1--maxw400-seed20_689.graph,9913,7929,7929,9913,7898
656,erdos-reyni-n200-p0.1--maxw400-seed20_69.graph,9905,6534,6534,9905,7945
657,erdos-reyni-n200-p0.1--maxw400-seed20_690.graph,10169,7150,7150,10169,8454
658,erdos-reyni-n200-p0.1--maxw400-seed20_691.graph,9335,6947,6947,9296,7447
659,erdos-reyni-n200-p0.1--maxw400-seed20_692.graph,9768,7341,7341,9768,7543
660,erdos-reyni-n200-p0.1--maxw400-seed20_693.graph,10096,7027,7027,10096,8235
661,erdos-reyni-n200-p0.1--maxw400-seed20_694.graph,10010,8297,8297,10003,9286
662,erdos-reyni-n200-p0.1--maxw400-seed20_695.graph,9862,6555,6555,9862,8319
663,erdos-reyni-n200-p0.1--maxw400-seed20_696.graph,10440,8681,8681,10440,9285
664,erdos-reyni-n200-p0.1--maxw400-seed20_697.graph,9990,6759,6759,9905,8613
665,erdos-reyni-n200-p0.1--maxw400-seed20_698.graph,11108,7821,7821,11108,8732
666,erdos-reyni-n200-p0.1--maxw400-seed20_699.graph,9984,6286,6286,9984,9069
667,erdos-reyni-n200-p0.1--maxw400-seed20_7.graph,10146,6495,6495,10146,8399
668,erdos-reyni-n200-p0.1--maxw400-seed20_70.graph,9429,5577,5577,9429,7439
669,erdos-reyni-n200-p0.1--maxw400-seed20_700.graph,10023,7692,7692,10023,8846
670,erdos-reyni-n200-p0.1--maxw400-seed20_701.graph,9378,7364,7364,9378,8030
671,erdos-reyni-n200-p0.1--maxw400-seed20_702.graph,10190,8425,8425,10190,8853
672,erdos-reyni-n200-p0.1--maxw400-seed20_703.graph,10364,8007,8007,10364,8892
673,erdos-reyni-n200-p0.1--maxw400-seed20_704.graph,9637,7152,7152,9637,7292
674,erdos-reyni-n200-p0.1--maxw400-seed20_705.graph,10403,6136,6136,10403,8488
675,erdos-reyni-n200-p0.1--maxw400-seed20_706.graph,10089,7237,7237,10089,8906
676,erdos-reyni-n200-p0.1--maxw400-seed20_707.graph,10718,7226,7226,10718,8486
677,erdos-reyni-n200-p0.1--maxw400-seed20_708.graph,10895,8480,8480,10895,8615
678,erdos-reyni-n200-p0.1--maxw400-seed20_709.graph,10021,6057,6057,10021,8255
679,erdos-reyni-n200-p0.1--maxw400-seed20_71.graph,9825,6688,6688,9825,8127
680,erdos-reyni-n200-p0.1--maxw400-seed20_710.graph,9512,6144,6144,9476,8964
681,erdos-reyni-n200-p0.1--maxw400-seed20_711.graph,10256,7485,7485,10235,8736
682,erdos-reyni-n200-p0.1--maxw400-seed20_712.graph,10127,7245,7245,10127,8226
683,erdos-reyni-n200-p0.1--maxw400-seed20_713.graph,10371,8380,8380,10371,8510
684,erdos-reyni-n200-p0.1--maxw400-seed20_714.graph,9568,7321,7321,9568,8204
685,erdos-reyni-n200-p0.1--maxw400-seed20_715.graph,10111,6313,6313,10111,7987
686,erdos-reyni-n200-p0.1--maxw400-seed20_716.graph,9878,9073,9073,9860,7765
687,erdos-reyni-n200-p0.1--maxw400-seed20_717.graph,10700,8526,8526,10700,9482
688,erdos-reyni-n200-p0.1--maxw400-seed20_718.graph,9285,7159,7159,9285,8339
689,erdos-reyni-n200-p0.1--maxw400-seed20_719.graph,10232,6850,6850,10183,8662
690,erdos-reyni-n200-p0.1--maxw400-seed20_72.graph,10814,7781,7781,10814,8564
691,erdos-reyni-n200-p0.1--maxw400-seed20_720.graph,9913,5343,5343,9913,8327
692,erdos-reyni-n200-p0.1--maxw400-seed20_721.graph,10517,7761,7761,10517,9155
693,erdos-reyni-n200-p0.1--maxw400-seed20_722.graph,10612,6588,6588,10612,8965
694,erdos-reyni-n200-p0.1--maxw400-seed20_723.graph,10409,7644,7644,10409,8059
695,erdos-reyni-n200-p0.1--maxw400-seed20_724.graph,10564,7581,7581,10564,8980
696,erdos-reyni-n200-p0.1--maxw400-seed20_725.graph,10281,6711,6711,10281,8458
697,erdos-reyni-n200-p0.1--maxw400-seed20_726.graph,10246,7756,7756,10246,8873
698,erdos-reyni-n200-p0.1--maxw400-seed20_727.graph,9761,6434,6434,9761,8347
699,erdos-reyni-n200-p0.1--maxw400-seed20_728.graph,10179,7215,7215,10179,7342
700,erdos-reyni-n200-p0.1--maxw400-seed20_729.graph,10157,6923,6923,10157,8724
701,erdos-reyni-n200-p0.1--maxw400-seed20_73.graph,10265,6270,6270,10093,8383
702,erdos-reyni-n200-p0.1--maxw400-seed20_730.graph,10366,8269,8269,10366,9845
703,erdos-reyni-n200-p0.1--maxw400-seed20_731.graph,10098,7342,7342,10098,8342
704,erdos-reyni-n200-p0.1--maxw400-seed20_732.graph,10135,6843,6843,10135,9319
705,erdos-reyni-n200-p0.1--maxw400-seed20_733.graph,9416,7201,7201,9340,8649
706,erdos-reyni-n200-p0.1--maxw400-seed20_734.graph,10249,7286,7286,10190,8074
707,erdos-reyni-n200-p0.1--maxw400-seed20_735.graph,10420,7511,7511,10420,7967
708,erdos-reyni-n200-p0.1--maxw400-seed20_736.graph,10191,7407,7407,10191,8744
709,erdos-reyni-n200-p0.1--maxw400-seed20_737.graph,10862,6806,6806,10862,8599
710,erdos-reyni-n200-p0.1--maxw400-seed20_738.graph,10508,6320,6320,10508,8394
711,erdos-reyni-n200-p0.1--maxw400-seed20_739.graph,9799,7094,7094,9799,7805
712,erdos-reyni-n200-p0.1--maxw400-seed20_74.graph,9466,6649,6649,9466,8148
713,erdos-reyni-n200-p0.1--maxw400-seed20_740.graph,10335,7940,7940,10335,7926
714,erdos-reyni-n200-p0.1--maxw400-seed20_741.graph,10473,7414,7414,10473,7928
715,erdos-reyni-n200-p0.1--maxw400-seed20_742.graph,10016,7040,7040,10016,9046
716,erdos-reyni-n200-p0.1--maxw400-seed20_743.graph,10672,6961,6961,10672,8354
717,erdos-reyni-n200-p0.1--maxw400-seed20_744.graph,10068,7532,7532,10068,8686
718,erdos-reyni-n200-p0.1--maxw400-seed20_745.graph,10730,6972,6972,10730,9119
719,erdos-reyni-n200-p0.1--maxw400-seed20_746.graph,10051,6680,6680,10051,9073
720,erdos-reyni-n200-p0.1--maxw400-seed20_747.graph,9653,6019,6019,9653,8077
721,erdos-reyni-n200-p0.1--maxw400-seed20_748.graph,10442,6687,6687,10365,7632
722,erdos-reyni-n200-p0.1--maxw400-seed20_749.graph,9604,7610,7610,9604,8068
723,erdos-reyni-n200-p0.1--maxw400-seed20_75.graph,10061,7181,7181,10061,7788
724,erdos-reyni-n200-p0.1--maxw400-seed20_750.graph,10523,7401,7401,10523,9071
725,erdos-reyni-n200-p0.1--maxw400-seed20_751.graph,9557,6973,6973,9557,9184
726,erdos-reyni-n200-p0.1--maxw400-seed20_752.graph,10672,7522,7522,10672,8334
727,erdos-reyni-n200-p0.1--maxw400-seed20_753.graph,10772,7821,7821,10772,9733
728,erdos-reyni-n200-p0.1--maxw400-seed20_754.graph,10435,7651,7651,10435,8199
729,erdos-reyni-n200-p0.1--maxw400-seed20_755.graph,9136,6526,6526,9136,7467
730,erdos-reyni-n200-p0.1--maxw400-seed20_756.graph,11228,6676,6676,11228,9985
731,erdos-reyni-n200-p0.1--maxw400-seed20_757.graph,9809,7090,7090,9564,8345
732,erdos-reyni-n200-p0.1--maxw400-seed20_758.graph,9861,8308,8308,9861,8678
733,erdos-reyni-n200-p0.1--maxw400-seed20_759.graph,9442,5917,5917,9442,8047
734,erdos-reyni-n200-p0.1--maxw400-seed20_76.graph,9462,6915,6915,9462,8282
735,erdos-reyni-n200-p0.1--maxw400-seed20_760.graph,9504,5618,5618,9504,8325
736,erdos-reyni-n200-p0.1--maxw400-seed20_761.graph,10218,8202,8202,9950,9308
737,erdos-reyni-n200-p0.1--maxw400-seed20_762.graph,9914,6856,6856,9914,8061
738,erdos-reyni-n200-p0.1--maxw400-seed20_763.graph,10087,7234,7234,9986,8452
739,erdos-reyni-n200-p0.1--maxw400-seed20_764.graph,10276,6622,6622,10276,9149
740,erdos-reyni-n200-p0.1--maxw400-seed20_765.graph,9878,6880,6880,9860,8767
741,erdos-reyni-n200-p0.1--maxw400-seed20_766.graph,9594,7477,7477,9549,8348
742,erdos-reyni-n200-p0.1--maxw400-seed20_767.graph,9733,6454,6454,9733,8561
743,erdos-reyni-n200-p0.1--maxw400-seed20_768.graph,10805,5186,5186,10805,8329
744,erdos-reyni-n200-p0.1--maxw400-seed20_769.graph,10386,8578,8578,10386,9556
745,erdos-reyni-n200-p0.1--maxw400-seed20_77.graph,9995,7396,7396,9995,7767
746,erdos-reyni-n200-p0.1--maxw400-seed20_770.graph,10636,7895,7895,10636,8071
747,erdos-reyni-n200-p0.1--maxw400-seed20_771.graph,10045,7431,7431,10045,8531
748,erdos-reyni-n200-p0.1--maxw400-seed20_772.graph,9771,6816,6816,9682,7701
749,erdos-reyni-n200-p0.1--maxw400-seed20_773.graph,10551,7151,7151,10551,8903
750,erdos-reyni-n200-p0.1--maxw400-seed20_774.graph,10692,6947,6947,10692,8730
751,erdos-reyni-n200-p0.1--maxw400-seed20_775.graph,10109,8464,8464,10109,8417
752,erdos-reyni-n200-p0.1--maxw400-seed20_776.graph,10484,6532,6532,10484,8115
753,erdos-reyni-n200-p0.1--maxw400-seed20_777.graph,9657,6483,6483,9657,8593
754,erdos-reyni-n200-p0.1--maxw400-seed20_778.graph,9776,5243,5243,9776,8198
755,erdos-reyni-n200-p0.1--maxw400-seed20_779.graph,9950,8021,8021,9950,8745
756,erdos-reyni-n200-p0.1--maxw400-seed20_78.graph,10189,6407,6407,10189,8648
757,erdos-reyni-n200-p0.1--maxw400-seed20_780.graph,9708,7462,7462,9708,8288
758,erdos-reyni-n200-p0.1--maxw400-seed20_781.graph,10233,7413,7413,10233,8832
759,erdos-reyni-n200-p0.1--maxw400-seed20_782.graph,9677,6087,6087,9677,9366
760,erdos-reyni-n200-p0.1--maxw400-seed20_783.graph,9994,5479,5479,9994,8747
761,erdos-reyni-n200-p0.1--maxw400-seed20_784.graph,9964,7645,7645,9964,8980
762,erdos-reyni-n200-p0.1--maxw400-seed20_785.graph,9762,6592,6592,9762,8548
763,erdos-reyni-n200-p0.1--maxw400-seed20_786.graph,11316,7973,7973,11316,9438
764,erdos-reyni-n200-p0.1--maxw400-seed20_787.graph,9617,6383,6383,9617,7874
