train_loss,train_acc,train_acc_10,train_acc_1,eval_acc,eval_acc_10,eval_acc_1
0.6841548604349935,0.545061643085172,0.8351562448566957,0.8176663306451608,0.58592489361763,0.99952732026577,1.0
0.6604930297020941,0.5855046876015202,0.9998991912411099,0.9999999999999993,0.5858846679329872,1.0,1.0
0.6398041613640325,0.5965451386667068,0.9999999999999993,0.9999999999999993,0.6375216692686081,1.0,1.0
0.611933462081417,0.6944448390314654,0.9999999999999993,0.9999999999999993,0.7298405170440674,1.0,1.0
0.5811472496678752,0.7460995816415357,0.9999999999999993,0.9999999999999993,0.7575025260448456,1.0,1.0
0.5530887746041822,0.765308758904857,0.9993951570603156,0.9998739919354832,0.7729144021868706,0.9984042793512344,1.0
0.5301809926186837,0.778775361276442,0.9936617843566404,0.9959677419354833,0.784655325114727,0.9879177063703537,0.9949510172009468
0.5126872197274239,0.7890441379239483,0.9836441297684946,0.9872731854838707,0.7930397167801857,0.9797396436333656,0.9889254719018936
0.4995222726175862,0.7955166659047526,0.9811869686649691,0.9847530241935482,0.7981449440121651,0.9810902029275894,0.9874606281518936
0.4896739336752122,0.8000811838334607,0.9831148924366122,0.9862651209677417,0.8022206947207451,0.9836489483714104,0.9889254719018936
0.48210225662877476,0.8035215850799315,0.9874873872726194,0.9909274193548383,0.8049891367554665,0.9893981516361237,0.992665559053421
0.4754146270213587,0.8062436157657256,0.9916960481674439,0.9938256048387092,0.8077643513679504,0.9932596385478973,0.9970703125
0.4694395507535627,0.8085047006607055,0.9944556317021772,0.996597782258064,0.809584803879261,0.9957332760095596,0.99853515625
0.4637758904887785,0.8104178847805147,0.9961315412675178,0.9978578629032252,0.8115532696247101,0.9972147420048714,0.99853515625
0.45902513400200873,0.8123585293369908,0.9971900082403613,0.9987399193548381,0.8135667517781258,0.9981923326849937,0.9990234375
0.4543725031037485,0.814629320175417,0.9982232932121522,0.999621975806451,0.8157057240605354,0.9988603517413139,1.0
0.450558893142208,0.8166181079802973,0.9988281457654887,0.9997479838709671,0.8177123740315437,0.999267578125,1.0
0.4468404881415829,0.8184197737324622,0.9992061526544634,0.9998739919354832,0.8196381479501724,0.9995117112994194,1.0
0.44366287223754397,0.8200103717465557,0.9994581610925738,0.9999999999999993,0.8208982273936272,0.9994950965046883,1.0
0.4403397104432506,0.8216174744790602,0.9996849740705182,0.9999999999999993,0.8224909976124763,0.9997392371296883,1.0
0.43767463776373094,0.8232252155580825,0.9997983824822209,0.9999999999999993,0.8243247419595718,0.9997880682349205,1.0
0.4349611430398879,0.8247754881458896,0.9998865915882966,0.9999999999999993,0.8253445699810982,0.9999023377895355,1.0
0.43242980972413086,0.8260513236445765,0.9999117889711929,0.9999999999999993,0.8271231651306152,0.9998857229948044,1.0
0.43029815631528046,0.8274022552274888,0.999962195273368,0.9999999999999993,0.8279419988393784,0.9999023377895355,1.0
0.42806557782234683,0.8284812665754748,0.9999621952733682,0.9999999999999993,0.8292302489280701,0.9998857229948044,1.0
0.426329965552976,0.8294492594657406,0.999962195273368,0.9999999999999993,0.8296544030308723,0.9999023377895355,1.0
0.42395316689245166,0.8304844152542853,0.999962195273368,0.9999999999999993,0.83135686814785,0.9999511688947678,1.0
0.422129726217639,0.8314099427192443,0.9999747968489118,0.9999999999999993,0.8316328823566437,0.9999511688947678,1.0
0.42050132539964485,0.8323301807526619,0.9999747968489118,0.9999999999999993,0.8328112065792084,0.9999511688947678,1.0
0.4188312955441014,0.833167379902255,0.9999747968489119,0.9999999999999993,0.8337385132908821,1.0,1.0
0.4174485831491409,0.8339777338889337,0.9999999999999993,0.9999999999999993,0.8345697745680809,1.0,1.0
0.4160722321079622,0.8346831279416238,0.9999999999999993,0.9999999999999993,0.835114873945713,1.0,1.0
0.41466792360428834,0.8353773067074438,0.9999999999999993,0.9999999999999993,0.8360723555088043,1.0,1.0
0.4132054832673842,0.8360737542952261,0.9999999999999993,0.9999999999999993,0.836617037653923,1.0,1.0
0.4120383733703244,0.8367330239665124,0.9999999999999993,0.9999999999999993,0.8372417762875557,1.0,1.0
0.41080750380792935,0.8373635757353998,0.9999999999999993,0.9999999999999993,0.8375557363033295,1.0,1.0
0.40949618912512253,0.8379403122009771,0.9999999999999993,0.9999999999999993,0.8383377939462662,1.0,1.0
0.40852119653455676,0.8385237301549605,0.9999999999999993,0.9999999999999993,0.8386578932404518,1.0,1.0
0.4075943846856394,0.8391179865406404,0.9999999999999993,0.9999999999999993,0.8393612578511238,1.0,1.0
0.4062661672792127,0.8395935335466939,0.9999999999999993,0.9999999999999993,0.8398421034216881,1.0,1.0
0.40502256347287097,0.8400291473634782,0.9999999999999993,0.9999999999999993,0.8401478677988052,1.0,1.0
0.4044563453043661,0.8404548033591241,0.9999999999999993,0.9999999999999993,0.8404775261878967,1.0,1.0
0.4033782712874874,0.8409457341317207,0.9999999999999993,0.9999999999999993,0.8410090580582619,1.0,1.0
0.4024492194575648,0.8413023333395682,0.9999999999999993,0.9999999999999993,0.841376818716526,1.0,1.0
0.401784598827362,0.8417375606875265,0.9999999999999993,0.9999999999999993,0.8419934883713722,1.0,1.0
0.4006060679112711,0.8421343603441793,0.9999999999999993,0.9999999999999993,0.8421964645385742,1.0,1.0
0.3996697231646507,0.8424452274076402,0.9999999999999993,0.9999999999999993,0.8425476774573326,1.0,1.0
0.3987338225687703,0.8428447938734487,0.9999999999999993,0.9999999999999993,0.8428863808512688,1.0,1.0
0.39802922837195853,0.8430698494757376,0.9999999999999993,0.9999999999999993,0.84307000041008,1.0,1.0
0.3971650638887959,0.8435467866159253,0.9999999999999993,0.9999999999999993,0.8436355292797089,1.0,1.0
0.3962140621677522,0.8438964601485961,0.9999999999999993,0.9999999999999993,0.844001904129982,1.0,1.0
0.3955173578954512,0.8442098440662507,0.9999999999999993,0.9999999999999993,0.8443461582064629,1.0,1.0
0.3949034656247785,0.8445912714927427,0.9999999999999993,0.9999999999999993,0.8447295799851418,1.0,1.0
0.3939705183429103,0.8449839103606439,0.9999999999999993,0.9999999999999993,0.8449712544679642,1.0,1.0
0.39331381359407974,0.8453028394329933,0.9999999999999993,0.9999999999999993,0.845398485660553,1.0,1.0
0.3924405296002666,0.8456276828242887,0.9999999999999993,0.9999999999999993,0.8457348868250847,1.0,1.0
0.39196693320428166,0.8460089891187608,0.9999999999999993,0.9999999999999993,0.8460585027933121,1.0,1.0
0.3909625391806326,0.8463131727710845,0.9999873984244555,0.9999999999999993,0.8464442864060402,1.0,1.0
0.3899427517767876,0.8467606229166832,0.9999873984244556,0.9999999999999993,0.8467928916215897,1.0,1.0
0.3897818365404683,0.847038095997226,0.9999999999999993,0.9999999999999993,0.8470814302563667,1.0,1.0
0.38894991240193766,0.8474060354694243,0.9999873984244556,0.9999999999999993,0.8473448380827904,1.0,1.0
0.3881545797471077,0.8477037914337652,0.9999873984244556,0.9999999999999993,0.8476550355553627,1.0,1.0
0.3874282606186405,0.848085730306564,0.9999873984244556,0.9999999999999993,0.8480151519179344,1.0,1.0
0.3870522620216493,0.848397470289661,0.9999873984244556,0.9999999999999993,0.8484165295958519,1.0,1.0
0.3862131372574837,0.8486821228458034,0.9999873984244556,0.9999999999999993,0.8486702963709831,1.0,1.0
0.38574180968346133,0.8490339286865726,0.9999747968489118,0.9999999999999993,0.8490221053361893,1.0,1.0
0.38481722916326205,0.8493358512078564,0.9999747968489119,0.9999999999999993,0.8492337837815285,1.0,1.0
0.38435968083720057,0.8496239127651336,0.9999747968489118,0.9999999999999993,0.8495998978614807,1.0,1.0
0.3839221490967658,0.8499109591207195,0.9999873984244556,0.9999999999999993,0.8497437834739685,1.0,1.0
0.38328784896481405,0.850157549304347,0.9999747968489119,0.9999999999999993,0.8501198664307594,1.0,1.0
0.38273650696200706,0.8504769879002725,0.9999873984244556,0.9999999999999993,0.8503476902842522,1.0,1.0
0.3821018626613002,0.8506987594789075,0.9999873984244556,0.9999999999999993,0.8505841940641403,1.0,1.0
0.3815437180380667,0.8510551068090625,0.9999873984244556,0.9999999999999993,0.8509655743837357,1.0,1.0
0.38124623221735804,0.8512820466872185,0.9999873984244556,0.9999999999999993,0.8510269895195961,1.0,1.0
0.38094335217629705,0.8514466151114434,0.9999873984244556,0.9999999999999993,0.8513230755925179,1.0,1.0
0.3802088191432338,0.8517260935998728,0.9999873984244556,0.9999999999999993,0.8515623286366463,1.0,1.0
0.3794580630717739,0.8519575711219542,0.9999873984244556,0.9999999999999993,0.8518911451101303,1.0,1.0
0.37911120249379054,0.8522128674291793,0.9999873984244555,0.9999999999999993,0.8521270006895065,1.0,1.0
0.378645320092478,0.8525002944853999,0.9999873984244556,0.9999999999999993,0.8524264097213745,1.0,1.0
0.3782504883504683,0.852607023331427,0.9999999999999993,0.9999999999999993,0.8525766730308533,1.0,1.0
0.3780766715926509,0.8528664708137511,0.9999999999999993,0.9999999999999993,0.8528799489140511,1.0,1.0
0.3773008527294282,0.8531198770769183,0.9999873984244556,0.9999999999999993,0.8531180918216705,1.0,1.0
0.3766159799791151,0.8533839871806482,0.9999873984244555,0.9999999999999993,0.8530967980623245,1.0,1.0
0.3767094996667677,0.8534516499888509,0.9999999999999993,0.9999999999999993,0.8536703959107399,1.0,1.0
0.3759675006712637,0.8536821200001625,0.9999873984244556,0.9999999999999993,0.8537975326180458,1.0,1.0
0.37564201508798906,0.8539680357902281,0.9999873984244556,0.9999999999999993,0.8537901490926743,1.0,1.0
0.3753749449406901,0.8542046719981777,0.9999873984244556,0.9999999999999993,0.8541224375367165,1.0,1.0
0.3748694610211157,0.8543053557795863,0.9999873984244555,0.9999999999999993,0.8544149920344353,1.0,1.0
0.37447469753603774,0.854567708507661,0.9999999999999993,0.9999999999999993,0.8545360043644905,1.0,1.0
0.3739014017966486,0.8547933870746244,0.9999999999999993,0.9999999999999993,0.8550026938319206,1.0,1.0
0.3738002382939862,0.8548555047281327,0.9999999999999993,0.9999999999999993,0.8551617190241814,1.0,1.0
0.37336324780218055,0.8551851491774283,0.9999999999999993,0.9999999999999993,0.8551917374134064,1.0,1.0
0.3732219415326273,0.8550983225145645,0.9999999999999993,0.9999999999999993,0.8547507598996162,1.0,1.0
0.37283600338043704,0.8553371083351875,0.9999999999999993,0.9999999999999993,0.8553204089403152,1.0,1.0
0.37239070861570306,0.8555406101288334,0.9999999999999993,0.9999999999999993,0.8555986434221268,1.0,1.0
0.37231249770810526,0.8554362866186326,0.9999999999999993,0.9999999999999993,0.8551081418991089,1.0,1.0
0.3716945628966055,0.8557926339487876,0.9999999999999993,0.9999999999999993,0.8558725267648697,1.0,1.0
0.37131887001375996,0.8559235545896715,0.9999999999999993,0.9999999999999993,0.8560377657413483,1.0,1.0
0.37135932137889255,0.8560324234347192,0.9999999999999993,0.9999999999999993,0.8561330810189247,1.0,1.0
0.37104645083027504,0.8560777844921232,0.9999999999999993,0.9999999999999993,0.8562517464160919,1.0,1.0
0.37060170885055294,0.8562872082956374,0.9999999999999993,0.9999999999999993,0.856047973036766,1.0,1.0
0.3706667557839424,0.8562729762446496,0.9999999999999993,0.9999999999999993,0.8550345823168755,1.0,1.0
0.3702146228282683,0.8563962098090879,0.9999999999999993,0.9999999999999993,0.8566115945577621,1.0,1.0
0.37116849903137455,0.8555660747712658,0.9999999999999993,0.9999999999999993,0.8557688072323799,1.0,1.0
0.36996756157567423,0.8561638478309878,0.9999999999999993,0.9999999999999993,0.8566306084394455,1.0,1.0
0.36977716895841783,0.8564774778581438,0.9999999999999993,0.9999999999999993,0.8569105640053749,1.0,1.0
0.36934884613560093,0.8567093418490501,0.9999999999999993,0.9999999999999993,0.8566813468933105,1.0,1.0
0.36947641449589885,0.8565353251272634,0.9999999999999993,0.9999999999999993,0.8563365787267685,1.0,1.0
0.36856604583801766,0.8571217694590169,0.9999999999999993,0.9999999999999993,0.857196182012558,1.0,1.0
0.368437256543867,0.8570353292649792,0.9999999999999993,0.9999999999999993,0.8572555631399155,1.0,1.0
0.36829946598699015,0.8569987781586186,0.9999999999999993,0.9999999999999993,0.8566285148262978,1.0,1.0
0.36915755752594237,0.8564406864104736,0.9999999999999993,0.9999999999999993,0.8568756878376007,1.0,1.0
0.3690327444384175,0.8562989350288145,0.9999999999999993,0.9999999999999993,0.8535708710551262,1.0,1.0
0.36866436850640083,0.8567733476238865,0.9999999999999993,0.9999999999999993,0.8576980158686638,1.0,1.0
0.36774877098298836,0.8571390336559664,0.9999999999999993,0.9999999999999993,0.8575412556529045,1.0,1.0
0.3671705597831356,0.857514654436419,0.9999999999999993,0.9999999999999993,0.8561627045273781,1.0,1.0
0.3670140562518952,0.857422294155244,0.9999999999999993,0.9999999999999993,0.8569476678967476,1.0,1.0
0.36708451374884576,0.8573479460131738,0.9999999999999993,0.9999999999999993,0.8565249964594841,1.0,1.0
0.3667035939231995,0.8576580574435572,0.9999999999999993,0.9999999999999993,0.8579212874174118,1.0,1.0
0.3668287502181146,0.8573086377113096,0.9999999999999993,0.9999999999999993,0.8581285178661346,1.0,1.0
0.3670689953911689,0.8573770580753206,0.9999999999999993,0.9999999999999993,0.8582361564040184,1.0,1.0
0.36639719624673184,0.8576294472140654,0.9999999999999993,0.9999999999999993,0.8579069301486015,1.0,1.0
0.3659462467316659,0.8579114560158021,0.9999999999999993,0.9999999999999993,0.8564029857516289,1.0,1.0
0.3660617557264144,0.8576767079291806,0.9999999999999993,0.9999999999999993,0.8573255613446236,1.0,1.0
0.36671434679339004,0.857089506041619,0.9999999999999993,0.9999999999999993,0.8583393394947052,1.0,1.0
0.3654130976046286,0.8579327502558309,0.9999999999999993,0.9999999999999993,0.8571694567799568,1.0,1.0
0.36785236001014704,0.8564570699968646,0.9999999999999993,0.9999999999999993,0.8567591831088066,1.0,1.0
0.36651345799046176,0.8573287994630873,0.9999999999999993,0.9999999999999993,0.8570836186408997,1.0,1.0
0.36568752411873107,0.8579730737593867,0.9999999999999993,0.9999999999999993,0.8579498901963234,1.0,1.0
0.3655816835741842,0.8578925536524866,0.9999999999999993,0.9999999999999993,0.8581984788179398,1.0,1.0
0.36585314331516144,0.8576089143753051,0.9999999999999993,0.9999999999999993,0.8562895655632019,1.0,1.0
0.3655633734118554,0.8580096152520947,0.9999999999999993,0.9999999999999993,0.857788547873497,1.0,1.0
0.3653050661087037,0.857794646293886,0.9999999999999993,0.9999999999999993,0.8580616340041161,1.0,1.0
0.3657517933076428,0.8575275059669248,0.9999999999999993,0.9999999999999993,0.858368843793869,1.0,1.0
0.3646398302047483,0.8581101702105614,0.9999999999999993,0.9999999999999993,0.858074389398098,1.0,1.0
0.3646874581613848,0.858323879780308,0.9999999999999993,0.9999999999999993,0.858437567949295,1.0,1.0
0.36484228507164984,0.8579857964669506,0.9999999999999993,0.9999999999999993,0.8585004210472107,1.0,1.0
0.36451553048626073,0.8580238530712743,0.9999999999999993,0.9999999999999993,0.8583497181534767,1.0,1.0
0.3641563221331566,0.8584709302071601,0.9999999999999993,0.9999999999999993,0.8587514981627464,1.0,1.0
0.3642322892142881,0.8581755661195323,0.9999999999999993,0.9999999999999993,0.8572024255990982,1.0,1.0
0.36435196476597936,0.8580997163249602,0.9999999999999993,0.9999999999999993,0.858652837574482,1.0,1.0
0.3634580306468472,0.8586915769884663,0.9999999999999993,0.9999999999999993,0.8578847423195839,1.0,1.0
0.3639643509541788,0.8582100945134316,0.9999999999999993,0.9999999999999993,0.8563172444701195,1.0,1.0
0.36382575765732794,0.8583447971651631,0.9999999999999993,0.9999999999999993,0.8589444160461426,1.0,1.0
0.36322778655636695,0.8586599442266648,0.9999999999999993,0.9999999999999993,0.8591295480728149,1.0,1.0
0.36249521759248543,0.8588623173775212,0.9999999999999993,0.9999999999999993,0.8590276092290878,1.0,1.0
0.36511144426561176,0.857192450954068,0.9999999999999993,0.9999999999999993,0.8590904995799065,1.0,1.0
0.36258634828752084,0.8589721937333383,0.9999999999999993,0.9999999999999993,0.8579070940613747,1.0,1.0
0.36252594090277157,0.8588393811256655,0.9999999999999993,0.9999999999999993,0.8584655523300171,1.0,1.0
0.3623875196902982,0.8589909691964425,0.9999999999999993,0.9999999999999993,0.8582353964447975,1.0,1.0
0.3620305301681642,0.8591357508013325,0.9999999999999993,0.9999999999999993,0.8578099235892296,1.0,1.0
0.3627693278174247,0.8587001408300091,0.9999999999999993,0.9999999999999993,0.8593376949429512,1.0,1.0
0.36249686633386924,0.8586349948760004,0.9999999999999993,0.9999999999999993,0.8587747141718864,1.0,1.0
0.36378596194328794,0.857598706599205,0.9999999999999993,0.9999999999999993,0.8585233613848686,1.0,1.0
0.36381571715877903,0.8576004678203214,0.9999999999999993,0.9999999999999993,0.858715109527111,1.0,1.0
0.361825522876555,0.8591244047687898,0.9999999999999993,0.9999999999999993,0.8589915111660957,1.0,1.0
0.3615690931197135,0.8591365141253315,0.9999999999999993,0.9999999999999993,0.858387291431427,1.0,1.0
0.36194642513029035,0.8587732257381562,0.9999999999999993,0.9999999999999993,0.8595919087529182,1.0,1.0
0.3619343907602371,0.8588343358808948,0.9999999999999993,0.9999999999999993,0.8595984727144241,1.0,1.0
0.36085947963499254,0.859464510794609,0.9999999999999993,0.9999999999999993,0.858765572309494,1.0,1.0
0.36194198554561985,0.8585576261243513,0.9999999999999993,0.9999999999999993,0.8589053004980087,1.0,1.0
0.36119506724419137,0.8591004686970866,0.9999999999999993,0.9999999999999993,0.8596933931112289,1.0,1.0
0.3637368880933331,0.8572013974189758,0.9999999999999993,0.9999999999999993,0.8571134135127068,1.0,1.0
0.36272233724594105,0.857888900464581,0.9999999999999993,0.9999999999999993,0.8567443192005157,1.0,1.0
0.361249489168967,0.8590898879112735,0.9999999999999993,0.9999999999999993,0.8595109209418297,1.0,1.0
0.3602078191695675,0.8595160457395737,0.9999999999999993,0.9999999999999993,0.8590099588036537,1.0,1.0
0.35975235316061205,0.8596983782706724,0.9999999999999993,0.9999999999999993,0.8592009395360947,1.0,1.0
0.360304779583408,0.8594147332252993,0.9999999999999993,0.9999999999999993,0.8590619266033173,1.0,1.0
0.36097184784950737,0.8587719644269635,0.9999999999999993,0.9999999999999993,0.8555798977613449,1.0,1.0
0.3608661399733636,0.8590084814256236,0.9999999999999993,0.9999999999999993,0.8600225746631622,1.0,1.0
0.36054638604963984,0.858978742553342,0.9999999999999993,0.9999999999999993,0.8593879342079163,1.0,1.0
0.3603583353181039,0.8590834621460207,0.9999999999999993,0.9999999999999993,0.8598070740699768,1.0,1.0
0.3597436076210391,0.8595292760479836,0.9999999999999993,0.9999999999999993,0.8600601479411125,1.0,1.0
0.3593719380517159,0.8598571477397795,0.9999999999999993,0.9999999999999993,0.8589850068092346,1.0,1.0
0.35984975291836646,0.8595026866082223,0.9999999999999993,0.9999999999999993,0.8595303893089294,1.0,1.0
0.3600944569033961,0.8591075366543186,0.9999999999999993,0.9999999999999993,0.8594314232468605,1.0,1.0
0.3590928162297896,0.8598910435553521,0.9999999999999993,0.9999999999999993,0.8592654690146446,1.0,1.0
0.3588042211148047,0.8598682438173603,0.9999999999999993,0.9999999999999993,0.8564926832914352,1.0,1.0
0.35969038932554187,0.8592575980770973,0.9999999999999993,0.9999999999999993,0.858001172542572,1.0,1.0
