train_loss,train_acc,train_acc_10,train_acc_1,eval_acc,eval_acc_10,eval_acc_1
0.6306654691696166,0.7071523269017538,0.5740668137868246,0.6853038867314658,0.7192787975072861,0.655521422624588,0.787508174777031
0.5864859461784363,0.719255526860555,0.6653256336847941,0.7959850708643595,0.7192437797784805,0.6690143495798111,0.8080568909645081
0.5797300537427268,0.7192567308743795,0.687730892499288,0.8306450963020324,0.7192812412977219,0.6994846314191818,0.8455190658569336
0.574736758073171,0.7192557136217753,0.7087797363599142,0.8504367629686992,0.7192590832710266,0.7208416759967804,0.8624325096607208
0.5697572469711305,0.7192536234855651,0.7322194854418437,0.8754818717638649,0.7192467004060745,0.7420433163642883,0.8914584070444107
0.5651103576024373,0.7192575136820476,0.7516957720120748,0.8957943717638652,0.7192772030830383,0.7627960741519928,0.9061068445444107
0.5596878210703531,0.7192666808764139,0.7706930796305339,0.9150734106699625,0.7194866389036179,0.7802034020423889,0.921108067035675
0.5539144039154053,0.7207470138867696,0.785928471883138,0.929650588830312,0.7220551073551178,0.7960518598556519,0.9338647276163101
0.547769292195638,0.7245483756065368,0.8012858827908834,0.9406044960021973,0.7270981222391129,0.8107672184705734,0.9533755332231522
0.5402219851811727,0.7311113397280375,0.8155913551648458,0.9504982789357503,0.7357588559389114,0.8271709084510803,0.9703503400087357
0.5332455595334371,0.7411482016245523,0.830492941538493,0.9637979825337727,0.7475216239690781,0.8419518023729324,0.9723034650087357
0.5251207470893859,0.7526856104532879,0.8460383733113607,0.969514846801758,0.7582079917192459,0.8562218844890594,0.9762097150087357
0.5173097729682923,0.7610568205515544,0.8535740454991659,0.9677001317342124,0.7642259001731873,0.8631073981523514,0.9716387838125229
0.5119224866231282,0.7673952062924703,0.8611086924870809,0.9666523138682049,0.7721223086118698,0.8729328513145447,0.972635805606842
0.5053685665130615,0.7762386520703635,0.8719428579012553,0.9671772480010985,0.7805209904909134,0.8807724714279175,0.9654266238212585
0.4992351055145264,0.7865190943082174,0.8808482686678568,0.9635129610697428,0.7920179218053818,0.8879739791154861,0.9706622213125229
0.49456398089726766,0.7955146153767904,0.8851683259010314,0.9606483777364094,0.7986768335103989,0.8927652537822723,0.9683767557144165
0.4896181066830953,0.8008129119873045,0.8865577697753906,0.9606483777364095,0.8022585958242416,0.8917140513658524,0.9693533182144165
0.48553126454353335,0.8013060371081034,0.8872791290283203,0.9619689146677652,0.8005640059709549,0.8956095576286316,0.9673797488212585
0.4820955475171407,0.7970963557561238,0.8887717127799987,0.9653440793355308,0.7951536327600479,0.8922043591737747,0.9674001932144165
0.4796660224596659,0.7924786329269411,0.8887737592061361,0.9689960638682046,0.7901370674371719,0.8949218988418579,0.9703298807144165
0.47732046047846477,0.7920013984044393,0.8914529720942179,0.9716002305348715,0.7894321084022522,0.896455243229866,0.9703298807144165
0.4750091036160787,0.7914958477020265,0.892549999554952,0.9708107789357504,0.7890586256980896,0.8966965526342392,0.9680444151163101
0.4730805099010467,0.7920010646184286,0.8941920598347983,0.9718647480010987,0.7953952550888062,0.8997070044279099,0.9680648744106293
0.47180735270182295,0.7950218081474304,0.8952874620755513,0.9718585968017579,0.795185849070549,0.8996344208717346,0.968729555606842
0.469742480913798,0.7950984239578247,0.8950680494308473,0.9739357789357506,0.7945384383201599,0.8997381925582886,0.9690618813037872
0.46853256821632383,0.7960680365562439,0.8959415713946024,0.9726459980010986,0.795442134141922,0.9003967493772507,0.9680853188037872
0.467887665828069,0.7984414656956991,0.8954660614331563,0.9734272480010988,0.8010457307100296,0.8992540240287781,0.9664236307144165
0.4656989514827728,0.798728593190511,0.896090837319692,0.9718544960021972,0.7979142516851425,0.8976004719734192,0.9667355269193649
0.4651459594567617,0.8000497897466025,0.896171228090922,0.9718688488006592,0.8018303364515305,0.8993828594684601,0.966776430606842
0.46414222518603,0.8007905999819437,0.8961207985877991,0.9739480813344319,0.8018939197063446,0.8989528715610504,0.9683972150087357
0.4627971549828847,0.8020845492680868,0.8963528990745544,0.9734169960021973,0.8029761612415314,0.8992146253585815,0.9690414369106293
0.46199756066004444,0.8024993101755777,0.8966957489649455,0.9734333992004393,0.8038242310285568,0.8988178819417953,0.9713064432144165
0.46155096093813586,0.8035037279129028,0.8967142065366109,0.9736835638682046,0.805594876408577,0.9008952528238297,0.9736328125
0.46026289661725356,0.8042112390200297,0.8974753697713216,0.9739480813344319,0.8040734976530075,0.9009724706411362,0.9719711244106293
0.4594087302684784,0.8043455044428508,0.89700190226237,0.9736835638682048,0.8050082325935364,0.9016371518373489,0.9732800275087357
0.458377746740977,0.804762085278829,0.8970806360244752,0.9742002964019776,0.8060365319252014,0.9011636823415756,0.9726153463125229
0.45780330499013266,0.804924984773,0.8968971053759257,0.975510581334432,0.8058502078056335,0.9006794840097427,0.9716183394193649
0.45706575512886055,0.8055647611618042,0.8967642426490785,0.9744648138682047,0.8068747520446777,0.9012281000614166,0.9726153463125229
0.45696983138720193,0.8062005758285522,0.8971368273099265,0.9744709650675454,0.8074332177639008,0.9014045000076294,0.9739242494106293
0.4559492468833922,0.8066651384035747,0.897005812327067,0.9749917984008789,0.806980311870575,0.9014085978269577,0.974588930606842
0.4550252954165141,0.8071022033691407,0.8973679025967917,0.9747313817342123,0.8081116378307343,0.9012674540281296,0.9742565900087357
0.454618223508199,0.8072113792101542,0.8975262125333151,0.9760334650675455,0.8078095018863678,0.9013318866491318,0.9752126932144165
